id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
13449,2018/02/01 15:23:32,2018/02/23 16:45:29,Fabian Orlando,Rivera Carrillo,NA,107,M,193,1,NA
14003,2018/02/01 23:01:54,2018/02/27 16:35:03,Hugo Wilber,Castillo Mesino,NA,NA,NA,NA,1,NA
13486,2018/02/01 15:49:19,2018/02/01 15:49:19,Mile Sorany,Angulo Herrera,NA,NA,NA,NA,2,NA
13488,2018/02/01 15:50:44,2018/02/01 15:50:44,Luisa Fernanda,Fernandez Silva,NA,NA,NA,NA,2,NA
13571,2018/02/01 16:20:35,2018/02/09 17:33:47,Catalina Maria,Valencia Gutierrez,NA,NA,NA,NA,2,NA
9511,2014/02/07 05:00:00,2018/02/01 15:54:41,Italo,Garcia Jara,NA,NA,NA,NA,1,NA
13517,2018/02/01 16:02:09,2018/03/01 14:18:20,Diana Marcela,Olaya Sanchez,NA,NA,NA,NA,2,NA
13506,2018/02/01 15:58:41,2018/02/23 18:40:05,Marisol,Diaz,NA,NA,NA,NA,2,NA
13513,2018/02/01 16:01:04,2018/02/01 16:01:04,Juan Sebastian,Berrio Posada,NA,NA,NA,NA,1,NA
14016,2018/02/01 23:17:09,2018/03/09 22:31:58,Leidy Tatiana,Palacios Mayorga,NA,NA,NA,NA,2,NA
13551,2018/02/01 16:13:01,2018/03/01 14:42:18,Lindsay Brigitte,Becerra Leon,NA,NA,NA,NA,2,NA
14010,2018/02/01 23:10:38,2018/09/10 16:12:27,Juan Martin,Bravo Castaño,NA,NA,NA,NA,1,NA
13521,2018/02/01 16:03:21,2018/02/01 16:03:21,Luis Alberto,Martinez Romero,NA,NA,NA,NA,1,NA
13529,2018/02/01 16:06:05,2018/02/01 16:06:05,Diana Carolina,Lopez Sanchez,NA,NA,NA,NA,2,NA
13530,2018/02/01 16:06:31,2018/02/01 16:06:31,Rolando Albeiro,Acevedo Muñoz,NA,NA,NA,NA,1,NA
13531,2018/02/01 16:07:01,2018/02/01 16:07:01,Andrea Liliana,Orozco Maldonado,NA,NA,NA,NA,2,NA
13515,2018/02/01 16:01:25,2018/03/06 16:22:38,Javier Antonio,Garcia Alonso,NA,NA,NA,NA,1,NA
13533,2018/02/01 16:07:27,2018/02/01 16:07:27,Victor Hugo,Tobon Mesa,NA,NA,NA,NA,1,NA
13434,2018/02/01 15:15:38,2018/03/01 17:46:53,Jael,Chamorro Rosero,NA,109,U,174,2,NA
13430,2018/02/01 15:12:55,2018/03/05 20:27:31,Nancy,Rubio Lavao,NA,NA,NA,NA,2,NA
13490,2018/02/01 15:51:34,2018/02/09 17:31:31,Maria Emperatriz,Mosquera Rivas,NA,NA,NA,NA,2,NA
13565,2018/02/01 16:17:47,2018/02/01 16:17:47,Jorge Hernando,Gutierrez Morales,NA,NA,NA,NA,1,NA
14025,2018/02/01 23:35:45,2018/02/26 17:59:52,Roberto Jose,Buelvas Nader,NA,68,E,180,1,NA
14000,2018/02/01 22:53:41,2018/02/27 16:33:48,Rony Javier,Muñoz Rangel,NA,NA,NA,NA,1,NA
14009,2018/02/01 23:10:11,2018/02/27 16:37:46,Albamis,Mojica Anaya,NA,NA,NA,NA,2,NA
13942,2018/02/01 21:44:11,2018/02/05 18:43:45,Juan Jose Reinaldo,Cañon Perez De La Fuente,NA,NA,NA,NA,1,NA
13432,2018/02/01 15:14:20,2018/03/05 20:36:10,Alfonso,Lopez Mendez,NA,NA,NA,NA,1,NA
14020,2018/02/01 23:24:06,2018/02/28 16:05:44,Miguel Antonio,Rodriguez Hortua,NA,NA,NA,NA,1,NA
13866,2018/02/01 20:46:59,2018/02/01 20:46:59,Tito Alonso,Ortiz Zarate,NA,NA,NA,NA,1,NA
13940,2018/02/01 21:43:44,2018/02/28 16:47:17,Esther Sharay,Montañez Pedraza,NA,NA,NA,NA,2,NA
13918,2018/02/01 21:27:26,2018/02/02 18:52:09,Hector Augusto,Lopez Castañeda,NA,NA,NA,NA,1,NA
13500,2018/02/01 15:56:42,2018/03/01 14:01:35,Maria Del Carmen,Clavijo Gomez,NA,NA,NA,NA,2,NA
9266,2014/02/07 05:00:00,2018/03/09 14:02:24,Ramon Jose,Barrios Iriarte,NA,116,NA,NA,1,NA
14007,2018/02/01 23:07:10,2018/02/01 23:07:10,Miyer Javier,Huependo Ruiz,NA,NA,NA,NA,1,NA
13520,2018/02/01 16:02:53,2018/09/10 15:42:57,Nestor Dario,Monsalve Castaño,NA,NA,NA,NA,1,NA
14011,2018/02/01 23:12:44,2018/02/01 23:12:44,Hector Augusto,Rojas Castaño,NA,NA,NA,NA,1,NA
13939,2018/02/01 21:43:15,2018/02/02 18:30:44,Alfonso,Cortes Garcia,NA,NA,NA,NA,1,NA
12201,2017/02/20 19:18:28,2017/03/29 16:31:51,Marcela,Villota,NA,NA,NA,NA,NA,NA
12780,2018/01/29 15:24:47,2018/02/26 16:17:15,Rafaela,Riaño Rueda,NA,NA,NA,NA,2,NA
12207,2017/02/28 20:18:38,2017/04/25 19:13:51,Alberto,Urquijo,NA,NA,NA,NA,NA,NA
12203,2017/02/22 16:55:31,2017/03/17 19:31:44,Juliana,Enríquez,NA,NA,NA,NA,NA,NA
12208,2017/02/28 20:19:42,2017/03/27 16:09:10,Camila,Roa,NA,NA,NA,NA,NA,NA
12217,2017/03/31 15:40:43,2017/05/12 13:51:49,Sandra,Ramírez,NA,NA,NA,NA,NA,NA
13477,2018/02/01 15:41:51,2018/02/23 17:54:35,Claudia,Baron Gomez,NA,4,U,174,2,NA
12784,2018/01/29 15:28:11,2018/02/26 16:36:08,Diana Carolina,Peña Ramos,NA,NA,E,174,2,NA
13435,2018/02/01 15:15:45,2018/02/01 17:38:02,Daniel Fernando,Mejia Lozano,NA,NA,NA,NA,1,NA
12787,2018/01/29 15:30:00,2018/02/26 16:39:06,Manuel Steven,Alvarez Pulido,NA,NA,U,182,1,NA
12213,2017/03/22 18:51:37,2018/01/23 16:39:27,Jose Jaime,Nicholls Sanchez  Carnerera,1948-12-07,12,M,193,1,NA
12788,2018/01/29 15:30:14,2018/03/05 20:06:49,Mario Enrique,Prieto Espitia,NA,NA,NA,NA,1,NA
12795,2018/01/29 15:36:14,2018/02/26 16:47:27,Ricardo Andres,Rojas Lopez,NA,NA,E,193,1,NA
12792,2018/01/29 15:33:58,2018/02/26 16:43:24,Luis Eduardo,Rodriguez Perez,NA,NA,NA,NA,1,NA
12804,2018/01/29 15:47:48,2018/02/26 17:07:36,Rosa Elvira,Rivera Pulido,NA,NA,NA,NA,2,NA
13445,2018/02/01 15:22:05,2018/03/01 18:01:15,Jessica Yaniris,Murcia Murcia,NA,4,UI,175,2,NA
12807,2018/01/29 15:52:31,2018/03/01 18:49:02,Anselmo,Ortiz Patiño,NA,NA,NA,NA,1,NA
13544,2018/02/01 16:10:47,2018/03/01 23:34:43,Domingo Emilio,Perez Cuellar,NA,485,U,188,1,NA
13485,2018/02/01 15:49:18,2018/02/09 17:27:11,Angela Maria,Alzate Zapata,NA,NA,NA,NA,2,NA
13450,2018/02/01 15:24:41,2018/03/01 18:04:51,Fabio Nelson,Zamora Hernandez,NA,482,TE,175,1,NA
13516,2018/02/01 16:01:43,2018/02/01 17:42:58,Juan Guillermo,Gomez Garcia,NA,NA,NA,NA,1,NA
12782,2018/01/29 15:26:40,2018/03/05 17:13:53,Jairo Nepomuceno,Otavo Loaiza,NA,NA,NA,NA,NA,NA
12783,2018/01/29 15:27:36,2018/03/05 19:34:41,Yuly Andrea,Muñoz Martinez,NA,NA,NA,NA,2,NA
13461,2018/02/01 15:30:43,2018/02/01 15:30:43,Juan Fernando,Ramirez Villamizar,NA,NA,NA,NA,1,NA
13467,2018/02/01 15:35:09,2018/02/01 15:35:09,Magnolia Balvanera,Giraldo Duque,NA,NA,NA,NA,2,NA
12785,2018/01/29 15:28:27,2018/03/05 19:36:42,Ximena,Dalel Soler,NA,NA,NA,NA,2,NA
13484,2018/02/01 15:48:31,2018/02/01 15:48:31,Carlos Alberto,Bejarano Fonseca,NA,NA,NA,NA,1,NA
13493,2018/02/01 15:53:02,2018/02/01 15:53:02,Catalina,Sierra Pulido,NA,NA,NA,NA,2,NA
13518,2018/02/01 16:02:16,2018/02/01 16:02:16,Wilmar De Jesus,Cartagena Durango,NA,NA,NA,NA,1,NA
12789,2018/01/29 15:31:06,2018/03/05 20:16:32,Maria Del Carmen,Vela Prieto,NA,4,U,197,2,NA
12793,2018/01/29 15:35:19,2018/03/05 21:45:40,Roberto,Trobajo Hernandez,NA,NA,NA,NA,1,NA
13437,2018/02/01 15:16:43,2018/03/05 21:48:28,Fanny Maritza,Fiallo Oviedo,NA,NA,NA,NA,2,NA
13480,2018/02/01 15:45:53,2018/02/01 15:45:53,Hernan Dario,Saldarriaga Jimenez,NA,NA,NA,NA,1,NA
13440,2018/02/01 15:18:34,2018/03/01 17:53:28,Yamiled Maria,Cadena Olaya,NA,NA,NA,NA,2,NA
12794,2018/01/29 15:36:06,2018/02/08 14:50:51,Wilmar Hernan,Reyes Arismendi,NA,NA,NA,NA,1,NA
13456,2018/02/01 15:28:14,2021/03/17 09:43:13,José Ritter,López Peña,1958-12-21,7,E,174,1,NA
343,2010/01/17 17:16:07,2021/03/09 03:34:44,Jose Luis,Arcila Cordoba,NA,1,NA,174,1,NA
12215,2017/03/23 20:02:22,2020/12/23 09:43:29,Juan Pablo,Castillo Gomez,NA,NA,NA,NA,1,NA
13459,2018/02/01 15:30:00,2018/02/23 17:33:17,Luz Adriana,Lamus Aguilar,NA,466,UI,193,2,NA
7645,2014/01/14 15:04:20,2018/09/10 16:33:04,Gladys Helena,Ortiz Florez,1974-02-25,12,U,201,2,NA
13451,2018/02/01 15:24:52,2018/03/05 22:44:13,German Jose,Gomez Lopez,NA,NA,NA,NA,1,NA
13505,2018/02/01 15:58:34,2018/03/06 18:55:41,Luz Neila,Polo Ramirez,NA,5,U,174,2,NA
13455,2018/02/01 15:27:48,2018/03/01 18:09:57,Maria Chiquinquira,Mendoza Hernandez,NA,484,E,201,2,NA
13492,2018/02/01 15:52:59,2018/02/23 18:23:22,July Tatiana,Galeano Sanchez,NA,NA,NA,NA,2,NA
13481,2018/02/01 15:47:05,2018/02/23 18:04:01,Liyi Paola,Cardozo Tribilcock,NA,4,NA,NA,2,NA
13464,2018/02/01 15:33:30,2018/02/01 15:33:30,Hernan Dario,Cadavid Marquez,NA,NA,NA,NA,1,NA
13465,2018/02/01 15:33:54,2018/02/01 15:33:54,Claudia Azucena,Yaya Mariño,NA,NA,NA,NA,2,NA
13466,2018/02/01 15:34:11,2018/02/01 15:34:11,Gilma Del Socorro,Sossa Isaza,NA,NA,NA,NA,2,NA
13470,2018/02/01 15:37:36,2018/02/01 15:37:36,Amador,Caycedo Mena,NA,NA,NA,NA,1,NA
13473,2018/02/01 15:39:09,2018/02/01 15:39:09,Astrid Elena,Buitrago Sanchez,NA,NA,NA,NA,2,NA
13501,2018/02/01 15:57:18,2018/02/23 18:38:31,Angelica Maria,Pereira Muñoz,NA,NA,NA,NA,2,NA
13487,2018/02/01 15:50:05,2018/02/01 15:50:06,Luis Javier,Pelaez Silva,NA,NA,NA,NA,1,NA
13491,2018/02/01 15:52:15,2018/02/01 15:52:16,Yanith Alfredo,Segura Arrieta,NA,NA,NA,NA,1,NA
13495,2018/02/01 15:53:39,2018/02/01 15:53:39,Alvaro Fernando,Ortega Monroy,NA,NA,NA,NA,1,NA
13496,2018/02/01 15:54:23,2018/02/23 18:26:40,Flor Marina,Castañeda Fula,NA,4,TE,NA,2,NA
13497,2018/02/01 15:54:29,2018/02/01 15:54:29,Juan Pablo,Escobar Quiceno,NA,NA,NA,NA,1,NA
13509,2018/02/01 15:59:52,2018/03/01 14:12:59,Ana Ebelia,Gamez Figueredo,NA,NA,NA,NA,2,NA
12809,2018/01/29 17:39:07,2018/09/24 15:26:46,Voluntarios,Congreso Visible,NA,NA,NA,NA,NA,NA
13478,2018/02/01 15:43:01,2018/02/23 17:57:43,Carmen Yamile,Saba Lopez,NA,NA,U,175,2,NA
13499,2018/02/01 15:56:35,2018/03/06 15:39:08,Edson Danilo,Riaño Valeta,NA,198,U,174,1,NA
13503,2018/02/01 15:57:36,2018/02/01 15:57:36,Sandra Patricia,Bolaños Castelblanco,NA,NA,NA,NA,2,NA
13508,2018/02/01 15:59:35,2018/03/06 15:48:13,Ana Azucena,Bautista Contreras,NA,NA,NA,NA,2,NA
12808,2018/01/29 15:54:15,2018/03/01 18:50:41,Luceidy Yasmith,Rodriguez Contreras,NA,NA,NA,NA,2,NA
13514,2018/02/01 16:01:24,2018/02/01 16:01:24,Sandra Luperly,Tavera Bustos,NA,NA,NA,NA,2,NA
13444,2018/02/01 15:21:15,2018/03/05 22:16:54,Fabian,Ramirez Cabrera,1963-07-06,498,NA,NA,1,NA
13523,2018/02/01 16:03:34,2018/02/01 16:03:34,Irma Ligia,Granda Alcaraz,NA,NA,NA,NA,2,NA
13525,2018/02/01 16:04:19,2018/02/01 16:04:19,Huber Elias,Anaya Cruz,NA,NA,NA,NA,1,NA
13446,2018/02/01 15:22:21,2018/03/05 22:28:06,Fredy,Escobar Moncada,NA,57,M,199,1,NA
13448,2018/02/01 15:23:20,2018/03/05 22:38:41,Ronald,Rojas Ramos,NA,76,NA,NA,1,NA
13471,2018/02/01 15:38:22,2018/02/23 17:49:25,Gloria Alejandra,Molina Bustos,NA,NA,NA,NA,2,NA
14004,2018/02/01 23:04:16,2018/02/06 13:14:15,Rigo Alexander,Vega Ortiz,NA,NA,NA,NA,1,NA
13535,2018/02/01 16:08:04,2018/02/01 16:08:04,Dayana,Muriel Deossa,NA,NA,NA,NA,2,NA
13489,2018/02/01 15:51:23,2018/02/23 18:20:14,Vitalia,Mosquera Florez,NA,NA,NA,NA,2,NA
13538,2018/02/01 16:08:36,2018/02/01 16:08:36,Juan Camilo,Alzate Ochoa,NA,NA,NA,NA,1,NA
13549,2018/02/01 16:12:10,2018/02/01 16:12:10,Rita Patricia,Villa Callejas,NA,NA,NA,NA,2,NA
13566,2018/02/01 16:18:23,2018/02/01 16:18:23,Manuel Ferley,Patiño Perdomo,NA,NA,NA,NA,1,NA
14045,2018/02/01 23:53:39,2018/02/26 19:37:16,Berthaly,Viafara,NA,NA,E,174,2,NA
13875,2018/02/01 20:55:40,2018/02/09 20:11:06,Wilson Hernando,Perez Vasquez,NA,NA,NA,NA,1,NA
14152,2018/02/02 16:51:36,2018/07/19 18:50:32,Edwin Jose,Guerrero Mosquera,NA,NA,NA,NA,1,NA
14121,2018/02/02 16:23:03,2021/03/17 20:42:07,Seuxis Paucias,Hernández Solarte,1967-07-31,534,M,184,1,NA
13472,2018/02/01 15:38:25,2018/02/08 19:00:26,Carlos Andres,Rio Puerta,NA,NA,NA,NA,1,NA
13519,2018/02/01 16:02:22,2018/02/01 16:02:22,Carlos Eduardo,Aragon Rodriguez,NA,NA,NA,NA,1,NA
13469,2018/02/01 15:36:49,2018/02/09 17:28:40,Maria Lourdes,Castillejo Padilla,NA,NA,NA,NA,2,NA
14012,2018/02/01 23:12:45,2018/02/28 14:49:13,Deicy Elena,Bermudez Hurtado,NA,NA,M,174,2,NA
14013,2018/02/01 23:13:29,2018/02/02 18:45:34,Mario German,Fernandez De Soto Sanchez,NA,NA,NA,NA,1,NA
14035,2018/02/01 23:47:20,2018/02/01 23:47:20,Rosa Natividad,Arias Ariza,NA,NA,NA,NA,NA,NA
14040,2018/02/01 23:50:43,2018/02/01 23:50:44,Francisco Javier,Vaca Otalvaro,NA,NA,NA,NA,1,NA
14128,2018/02/02 16:27:02,2018/02/27 17:47:45,Karem Milena,Vera Vargas,NA,NA,NA,NA,2,NA
14044,2018/02/01 23:52:43,2018/02/01 23:52:43,Pedro Nel,Quiñonez,NA,NA,NA,NA,1,NA
14085,2018/02/02 15:19:45,2018/02/27 14:39:17,David Felipe,Castillo Cardenas,1987-01-27,111,E,174,1,NA
14111,2018/02/02 16:09:43,2018/02/27 21:28:47,Sandra Patricia,Salazar Diaz,NA,NA,NA,NA,2,NA
14120,2018/02/02 16:19:36,2018/02/27 16:00:55,Walter Orlando,Lopez Olarte,NA,4,TE,221,1,NA
14106,2018/02/02 16:05:11,2018/03/06 22:44:19,Maria Teresa,Castro Gomez,NA,NA,NA,NA,2,NA
14115,2018/02/02 16:14:16,2018/02/27 15:35:20,Maria Claudia,Gutierrez Casas,NA,NA,NA,NA,2,NA
14119,2018/02/02 16:18:10,2018/02/27 21:02:05,Luz Marina,Cardenas Rico,NA,457,NA,NA,2,NA
14153,2018/02/02 16:52:09,2018/02/27 16:24:29,Elkin Dario,Montoya Navales,NA,471,NA,NA,1,NA
13453,2018/02/01 15:26:44,2018/03/01 18:08:34,Oswaldo,Velasco Daza,NA,483,T,182,1,NA
14105,2018/02/02 16:04:31,2018/02/27 22:26:37,Ariel Antonio,Durango Rodriguez,NA,471,E,174,1,NA
14110,2018/02/02 16:08:08,2018/02/27 21:38:54,Juan Carlos,Clavijo Fernandez,1972-09-14,NA,M,174,1,NA
14043,2018/02/01 23:52:23,2018/02/27 17:46:29,John Freddy,Vecino Duarte,NA,NA,NA,NA,1,NA
14107,2018/02/02 16:06:58,2018/03/06 22:49:32,Julisa Del Carmen,Mosquera Murillo,NA,230,NA,NA,2,NA
14060,2018/02/02 00:09:50,2018/02/27 17:52:39,Hernan Adolfo,Peña Berdugo,NA,NA,NA,NA,1,NA
14125,2018/02/02 16:25:30,2018/02/27 17:50:08,Ana Deltrudis,Bohorquez De Pinillos,NA,NA,NA,NA,2,NA
13534,2018/02/01 16:07:29,2018/03/01 23:05:17,Hernando,Hernandez Pardo,NA,NA,NA,NA,1,NA
14066,2018/02/02 13:03:52,2018/03/06 20:10:35,Hector Edmundo,Bastidas Ibarra,NA,NA,NA,NA,1,NA
14069,2018/02/02 13:11:20,2018/03/06 20:28:38,Luis Eduardo,Rorales Rosales,NA,NA,NA,NA,1,NA
14126,2018/02/02 16:26:42,2018/07/19 18:53:16,Benilda,Mestre Barrios,NA,488,M,175,2,NA
14081,2018/02/02 15:15:36,2018/09/10 16:04:47,Rene,Navas Triana,NA,NA,NA,NA,1,NA
13877,2018/02/01 20:57:06,2018/02/09 16:39:37,Jairo,Vallejo Roman,NA,NA,NA,NA,1,NA
14151,2018/02/02 16:50:27,2018/02/27 16:09:08,Miguel Arcangel,Cantillo Mejia,NA,NA,NA,NA,1,NA
13878,2018/02/01 20:58:10,2018/02/01 20:58:10,Alba Janeth,Becerra Betancourt,NA,NA,NA,NA,2,NA
14026,2018/02/01 23:35:56,2018/02/05 18:41:21,Alfonso,Gonzalez Silva,NA,NA,NA,NA,1,NA
13879,2018/02/01 20:59:06,2018/02/01 20:59:06,Isidro,Cuero Valencia,NA,NA,NA,NA,1,NA
13475,2018/02/01 15:39:56,2018/02/23 17:52:07,Sandra Patricia,Pinzon Gonzalez,NA,NA,UI,182,2,NA
14031,2018/02/01 23:44:19,2018/02/09 14:32:15,Liliana,Alvarez Montoya,NA,NA,NA,NA,2,NA
13895,2018/02/01 21:07:52,2018/02/01 21:07:52,Carlos Arturo,Balanzo Padilla,NA,NA,NA,NA,1,NA
13511,2018/02/01 16:00:30,2018/03/06 15:53:44,Jose Armando,Martinez Castellanos,NA,NA,NA,NA,1,NA
13522,2018/02/01 16:03:24,2018/02/01 16:03:24,Ricardo,Hurtado Bravo,NA,NA,NA,NA,1,NA
13460,2018/02/01 15:30:19,2018/03/01 18:15:35,John Mauricio,Silva Barragan,NA,NA,U,193,1,NA
13537,2018/02/01 16:08:18,2018/02/01 16:08:18,Oscar Antonio,Rivera Mora,NA,NA,NA,NA,1,NA
9138,2014/02/07 05:00:00,2018/03/02 19:17:03,Roberto,Briceño Chirivi,NA,4,U,174,1,NA
13543,2018/02/01 16:10:40,2018/02/01 16:10:40,Monica Eugenia,Sanchez Roman,NA,NA,NA,NA,2,NA
13547,2018/02/01 16:11:35,2018/02/01 16:11:35,Cristian Yury,Vacca Arango,NA,NA,NA,NA,1,NA
13555,2018/02/01 16:14:05,2018/02/01 16:14:05,Pastora Alicia,Marin,NA,NA,NA,NA,2,NA
13563,2018/02/01 16:17:07,2018/02/01 16:17:07,Diana Cristina,Toro Gutierrez,NA,NA,NA,NA,2,NA
14129,2018/02/02 16:29:05,2018/02/27 17:45:25,Luz Elena,Pedroza Muñoz,NA,NA,NA,NA,2,NA
13945,2018/02/01 21:45:32,2018/02/01 21:45:32,Carlos Alberto,Mosquera Valdes,NA,NA,NA,NA,1,NA
14024,2018/02/01 23:35:20,2018/02/27 19:22:00,Luis Arnulfo,Cruz Orozco,NA,NA,NA,NA,1,NA
14022,2018/02/01 23:31:40,2018/02/01 23:31:40,Yaqueline,Orellano Pacheco,NA,NA,NA,NA,2,NA
14023,2018/02/01 23:32:46,2018/02/01 23:32:46,Edith Paty,Mutiz Molina,NA,NA,NA,NA,2,NA
13915,2018/02/01 21:24:20,2018/02/02 18:52:05,Leszli,Kalli Lopez,NA,NA,NA,NA,2,NA
14047,2018/02/01 23:55:17,2018/02/26 19:43:02,Hernando,Ponce Parodi,NA,NA,U,175,1,NA
14046,2018/02/01 23:54:43,2018/02/01 23:54:43,Elias Roman,Castaño Pineda,NA,NA,NA,NA,1,NA
14155,2018/02/02 16:54:55,2018/02/27 16:12:32,Rosaly,Racines Torres,NA,NA,NA,NA,2,NA
14075,2018/02/02 15:08:13,2018/02/26 20:38:25,Eccehomo,Ayala Cardenas,NA,2,NA,NA,1,NA
14033,2018/02/01 23:46:52,2018/03/07 15:00:08,Harold,Guerrero Lopez,1958-11-25,154,NA,NA,1,NA
14156,2018/02/02 16:55:04,2018/02/27 16:18:40,Betty Del Carmen Del Socorro,Rodriguez Castilla,NA,NA,NA,NA,2,NA
14006,2018/02/01 23:06:50,2018/02/27 16:36:32,Duvernis Esther,Nieto Castillo,NA,NA,NA,NA,2,NA
14166,2018/02/02 17:06:19,2018/02/09 17:17:24,Luis Humberto,Contreras Rincon,NA,NA,NA,NA,1,NA
14021,2018/02/01 23:25:36,2018/02/28 16:12:28,Edinson De Jesus,Muñoz Ciro,NA,12,M,179,1,NA
14052,2018/02/02 00:01:50,2018/02/27 17:50:11,Sandra Mercedes,Padilla Peña,NA,NA,NA,NA,2,NA
13524,2018/02/01 16:03:39,2018/03/01 14:20:50,Nancy Yaneth,Riaño Castro,NA,NA,NA,NA,2,NA
13527,2018/02/01 16:05:48,2018/03/01 22:57:42,Dario German,Umaña Mendoza,NA,NA,M,185,1,NA
14140,2018/02/02 16:38:17,2018/07/19 19:00:08,Yenifer Patricia,Solorzano Trillos,NA,NA,NA,NA,2,NA
13510,2018/02/01 16:00:26,2018/02/09 17:30:25,Fancy Maria,Orrego Medina,NA,NA,NA,NA,2,NA
14159,2018/02/02 16:57:45,2018/03/07 16:03:15,Abraham Miguel,Curi Merlano,NA,101,U,NA,1,NA
12859,2018/01/30 18:58:57,2018/02/20 17:57:17,Eleazar Alfonso,Duran Mora,NA,107,E,193,1,NA
12834,2018/01/29 22:01:52,2018/01/29 22:01:52,Herlmer Antonio,Giraldo Mariño,NA,NA,NA,NA,1,NA
12830,2018/01/29 21:56:51,2018/01/31 20:24:56,Sandra Ines,Cano Palacio,NA,NA,NA,NA,2,NA
12860,2018/01/30 19:01:32,2018/02/20 19:51:46,Olga Beatriz,Gonzalez Correa,NA,458,E,175,2,NA
12815,2018/01/29 20:54:43,2018/03/09 21:56:07,Natalia,Lasso Ospina,NA,NA,NA,NA,2,NA
12817,2018/01/29 21:04:55,2018/03/09 22:02:01,Gisela,Diaz,NA,NA,NA,NA,2,NA
12818,2018/01/29 21:11:19,2018/03/09 22:03:07,Luisa Fernanda,Jaramillo Angulo,NA,NA,NA,NA,2,NA
12819,2018/01/29 21:15:26,2018/03/09 22:04:02,Harold,Ordoñez Botero,NA,NA,NA,NA,1,NA
12821,2018/01/29 21:26:35,2018/03/09 22:06:00,Alvaro,Guaza Carabali,NA,NA,NA,NA,1,NA
12822,2018/01/29 21:28:48,2018/03/09 22:06:57,Oscar Holman,Echeverry Herrera,NA,NA,NA,NA,1,NA
12824,2018/01/29 21:37:45,2018/03/09 22:12:35,Eddie,Lenis Martinez,NA,NA,NA,NA,NA,NA
12825,2018/01/29 21:38:45,2018/03/09 22:15:23,Gustavo,Arbelaez Cardona,NA,NA,NA,NA,1,NA
12811,2018/01/29 20:31:37,2018/03/09 21:49:09,Janio,Carvajal Henao,NA,NA,NA,NA,1,NA
12836,2018/01/29 22:05:50,2018/02/09 17:27:23,Tulia Maria De Las Mercedes,Barreto De Gurisatti,NA,NA,NA,NA,2,NA
12829,2018/01/29 21:55:43,2018/01/29 21:55:43,Hugues Manuel,Lacouture Danies,NA,NA,NA,NA,1,NA
12814,2018/01/29 20:52:28,2018/09/06 18:46:22,Jesus Octavio,Gallego Gonzalez,NA,NA,NA,NA,1,NA
14027,2018/02/01 23:39:30,2018/02/27 19:23:39,Rafael Angel,Castillo Pacheco,NA,NA,NA,NA,1,NA
748,2010/01/17 17:16:16,2021/02/27 19:37:41,Francisco Javier,Murgueitio Restrepo,1954-06-04,1,NA,174,1,NA
934,2010/01/17 17:16:20,2021/03/07 11:11:40,Oscar De Jesus,Suarez Mira,1959-06-19,52,U,174,1,NA
12863,2018/01/30 19:06:47,2018/02/20 20:48:53,Fernando David,Murgueitio Cardenas,NA,1,E,180,1,NA
12853,2018/01/30 16:43:10,2018/02/01 16:28:45,Carolina,Maya Peña,NA,NA,NA,NA,2,NA
12832,2018/01/29 21:58:27,2018/01/29 21:58:27,Omar,Torres Florian,NA,NA,NA,NA,1,NA
12835,2018/01/29 22:05:02,2018/01/29 22:05:03,Hearneldo Jose,Brito Duran,NA,NA,NA,NA,1,NA
12872,2018/01/30 19:17:52,2018/02/21 14:36:55,Fabian Arturo,Ortiz Wilches,NA,4,UI,201,1,NA
12837,2018/01/29 22:12:47,2018/01/29 22:12:47,Fabio,Vargas,NA,NA,NA,NA,1,NA
12864,2018/01/30 19:08:23,2018/02/20 22:27:07,Luciano Marcelino,Quiñonez Garcia,NA,NA,NA,NA,1,NA
12840,2018/01/29 22:22:56,2018/01/29 22:22:56,Jose Alberto,Duran Rodriguez,NA,NA,NA,NA,1,NA
12841,2018/01/29 22:25:13,2018/01/29 22:25:13,Esther Cecilia,Victoria Fillete,NA,NA,NA,NA,2,NA
12842,2018/01/29 22:29:53,2018/01/29 22:29:53,Carlos Alberto,Silva Quintero,NA,NA,NA,NA,1,NA
12867,2018/01/30 19:12:22,2018/02/21 13:44:01,Maye,Plata Vera,1961-08-16,2,M,174,2,NA
12847,2018/01/30 14:52:40,2018/01/30 14:52:40,Myriam,Tamara Carrero,NA,NA,NA,NA,2,NA
12844,2018/01/29 22:40:12,2018/01/29 22:40:12,Alix Marina,Ojeda Alvarez,NA,NA,NA,NA,2,NA
12868,2018/01/30 19:13:41,2018/02/21 13:50:46,Florencia,Ramirez Hoyos,NA,NA,NA,NA,2,NA
12812,2018/01/29 20:37:39,2018/03/09 21:50:41,Carlos Ariel,Buritica Gomez,NA,NA,NA,NA,1,NA
12846,2018/01/29 23:08:09,2018/01/29 23:09:50,Luis Edwin,Patiño Piñeros,NA,NA,NA,NA,1,NA
9202,2014/02/07 05:00:00,2018/01/30 18:16:11,William Alberto,Rodriguez Cabal,NA,NA,NA,NA,1,NA
12851,2018/01/30 16:17:21,2018/01/30 16:17:21,Mauricio Eduardo,Numa Castro,NA,NA,NA,NA,1,NA
12854,2018/01/30 16:44:44,2018/02/01 16:28:52,Birleyda,Ballesteros Bermudez,NA,NA,NA,NA,2,NA
