id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
665|2305|Estatal COORDINADORA DE CONVENIOS Alcaldías de Boyacá, Casanare y Sucre|01/01/99|31/12/99|TRUE|NA|NA|2010-03-03 01:21:52|2010-03-03 01:21:52
666|2305|Estatal COORDINADORA DE CONVENIO Contraloria General de la República|01/12/98|31/08/99|TRUE|NA|NA|2010-03-03 01:35:03|2010-03-03 01:35:03
667|2305|Estatal ASISTENTE UNIDAD DE TRABAJO LEGISLATIVO Senado de la República|01/07/00|31/08/01|TRUE|NA|NA|2010-03-03 01:35:03|2010-03-03 01:35:03
668|2305|Estatal ASISTENTE UNIDAD DE TRABAJO LEGISLATIVO Senado de la República|01/09/01|31/08/05|TRUE|NA|NA|2010-03-03 01:35:03|2010-03-03 01:35:03
672|1894|Otros Servicios Codirector Nacional Partido Verde|02/10/09|01/04/10|TRUE|NA|NA|2010-03-03 19:02:33|2010-03-03 19:02:33
673|1894|Otros Servicios Consultor PNUD IDEA|01/01/07|NA|TRUE|NA|NA|2010-03-03 19:02:33|2010-03-03 19:02:33
674|1894|Otros Servicios Director IDRD|NA|NA|TRUE|NA|NA|2010-03-03 19:02:33|2010-03-03 19:02:33
675|1498|Educacion y Conocimiento promotora comunitaria fundacion gotas de amor|15/03/03|15/01/04|TRUE|NA|NA|2010-03-07 20:18:36|2010-03-07 20:18:36
676|1498|Educacion y Conocimiento agente comunitaria fundacion  REI|01/03/08|28/02/10|TRUE|NA|NA|2010-03-07 20:18:36|2010-03-07 20:18:36
677|1498|Educacion y Conocimiento agente educativa FUDESCO|09/01/98|30/06/98|TRUE|NA|NA|2010-03-07 20:18:36|2010-03-07 20:18:36
678|2383|Estatal Asesor para la implementación de la Política Pública LGBT Alcaldía Mayor de Bogotá|NA|NA|TRUE|NA|NA|2010-03-08 23:36:19|2010-03-08 23:39:25
100|484|Servicios de Salud Gineco Obstetra de Guardia Sanatorio 15 De Diciembre, Buenos Aires, Argentina|07/11/93|12/12/94|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-06 16:34:08
101|484|Servicios de Salud Gineco Obstetra de Guardia Clínica Ravvson, Buenos Aires, Argentina|02/08/92|12/12/94|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-06 16:34:08
102|484|Servicios de Salud Director Hospital San Agustín-Fonseca, La Guajira|09/02/89|20/03/91|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-06 16:34:08
704|2111|Estatal Asesor Ministerio de Hacienda|01/01/01|31/12/01|TRUE|NA|NA|2010-04-30 15:15:00|2010-04-30 15:15:00
103|484|Servicios de Salud Gineco-Obstetra de Planta Hospital San Rafael, San Juan del Cesar, La Guajira|10/02/95|15/04/97|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-06 16:34:08
104|484|Servicios de Salud Gineco Obstetra de Planta Hospital San Agustí, Fonseca, La Guajira|10/02/95|15/04/97|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-06 16:34:08
272|992|Envases  y Empaques Gerente General Idema|01/01/72|31/12/73|TRUE|NA|NA|2010-01-17 17:35:00|2010-04-06 22:05:22
189|790|Estatal Consejero de Seguridad Nacional Presidencia de la República|01/01/90|31/12/91|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-07 14:40:48
190|790|Estatal Director del Plan Nacional de Rehabilitaci?N Presidencia de la República|01/01/86|31/12/88|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-07 14:40:48
191|790|Estatal Consejero Presidencial para la Paz Presidencia de la República|01/01/88|31/12/90|TRUE|NA|NA|2010-01-17 17:35:00|2010-04-07 14:40:48
353|1222|Estatal Miembro de la Junta Directiva Asoholstein Nacional|01/06/93|31/05/95|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 15:59:39
354|1222|Servicios de Salud Presidente Colegio de Médicos Veterinarios de Boyacá|01/01/91|31/12/94|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 15:59:39
355|1222|Estatal Vicepresidente Asociación Departamental de Alcaldes De Boyaca|01/01/88|31/12/90|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 15:59:39
356|1222|Estatal Presidente Centro de Atención Integral al Sector Agropecuario|01/05/95|31/12/95|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 15:59:39
312|1192|Estatal Subdirector Territorial Nacional Instituto Colombiano De Bienestar Familiar|01/01/03|01/09/04|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
313|1192|Estatal Director Regional Antioquia Instituto Colombiano De Bienestar Familiar|15/09/04|31/12/04|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
314|1192|Estatal Secretario de Salud Departamento Del  Tolima|01/01/90|31/12/92|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
315|1192|Estatal Director Instituto Colombiano De Bienestar Familiar|01/01/92|31/12/02|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
316|1192|Estatal Subdirector Territorial Nacional Instituto Colombiano De Bienestar Familiar|01/01/04|31/07/05|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
317|1192|Estatal Medico Rural y Auxiliar Hospital San Juan Bautista De Caparral Tolima|30/09/80|30/12/81|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
318|1192|Estatal Director Hospital La Candelaria De Purificaci?N Tolima|31/12/84|31/12/90|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 16:29:56
44|313|Instrumentos y Aparatos Gerente de Mantenimiento Máquinas Registradoras Hugin Acepala Ltda|06/12/05|06/12/05|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-08 17:54:23
46|313|Otros Servicios Ingeniero de Mantenimiento en el área de Instrumentación Analítica Instrumentación S.A.|06/12/05|06/12/05|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-08 17:54:23
47|313|Otros Servicios Ingeniero de Mantenimiento Idear De Colombia|06/12/05|06/12/05|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-08 17:54:23
341|1214|Estatal Capitán de la Reserva Ejército Nacional|20/07/06|20/07/06|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
342|1214|Estatal Coordinador Internacional Campaña a la Presidencia de la República del Doctor Luis Carlos Galán Sarmiento|01/06/81|20/07/82|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
343|1214|Estatal Miembro de Junta Directiva Instituto Colombiano de Bienestar Familiar|01/01/85|31/12/86|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
344|1214|Estatal Secretario de Tránsito y Transportes de Bogotá Secretaría de Tránsito y Transportes de Bogotá|01/06/90|30/06/91|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
345|1214|Estatal Superintendente del Subsidio Familiar Superintendencia de Subsidio Familiar|01/09/85|30/09/86|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
346|1214|Estatal Superintendente de Sociedades Ad-Hoc Superintendencia de Sociedades|01/08/85|31/08/85|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-08 21:13:12
706|847|Estatal Ministro de Comercio Ministerio de Comercio|01/01/95|31/12/96|TRUE|NA|NA|2010-05-13 17:15:16|2010-05-13 17:15:16
707|847|Estatal Secretario de Hacienda Alcaldía de Medellín|01/01/78|31/12/80|TRUE|NA|NA|2010-05-13 17:15:16|2010-05-13 18:09:41
708|847|Estatal Canciller Ministerio de Relaciones Exteriores|01/01/98|31/12/01|TRUE|NA|NA|2010-05-13 17:15:16|2010-05-13 18:09:41
182|713|Telecomunicaciones Fundador y Presidente Cable Unión de Occidente S.A.|01/01/00|30/08/01|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-14 16:37:38
175|686|Estatal Personero Personería Depto Nariño|01/01/73|31/12/74|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-14 18:24:39
165|623|Estatal Secretario de Educación Gobernación del Meta|01/01/75|31/12/76|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 16:05:58
167|623|Otros Servicios Director Caja de Compensación Familiar del Meta|01/01/84|31/12/85|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 16:05:58
168|623|Estatal Delegado F.E.R Meta Ministerio de Educación|01/01/74|31/12/75|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 16:05:58
159|601|Servicios de Salud Jefe Atención Médica Caprecom Regional Antioquia, Córdoba y Chocó|01/08/92|31/12/92|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 16:13:24
709|370|Estatal Personero Persobnería Ovejas, Sucre|01/01/87|31/12/87|TRUE|NA|NA|2010-05-19 19:33:46|2010-05-19 19:33:46
710|370|Estatal Director Administrativo y Financiero Inscredial, Sucre|01/12/88|21/02/89|TRUE|NA|NA|2010-05-19 19:33:46|2010-05-19 19:40:45
711|370|Estatal Auditor Regional de Salud Pública, Sucre Contraloría General de la Nación|24/08/89|31/10/90|TRUE|NA|NA|2010-05-19 19:33:46|2010-05-19 19:40:45
712|370|Estatal Delegado del Ministerio de Educación Nacional Fondo Educativo Regional de Sucre|01/11/90|01/11/93|TRUE|NA|NA|2010-05-19 19:33:46|2010-05-19 19:40:45
684|2039|Estatal Asesor Interventoría al Plan Ambiental Indígena del Departamento, comunidades de la cuenca del Río Cauca. Gobernación del Cauca|01/12/99|30/11/00|TRUE|NA|NA|2010-04-20 21:01:43|2010-04-20 21:01:43
685|2039|Estatal Asesor Interventoría covenio interadministrativo Municipio de Jambaló y Gobernación del Cauca para la ejecución de los recursos EPS|01/12/99|31/01/01|TRUE|NA|NA|2010-04-20 21:01:43|2010-04-20 21:01:43
686|2039|Estatal Coordinador Regional Delegación Red de Solidaridad del Valle del Cauca|01/01/95|30/05/99|TRUE|NA|NA|2010-04-20 21:01:43|2010-04-20 21:01:43
687|2039|Estatal Coordinador Regional Cauca Plan Nacional de Rehabilitación|01/01/94|31/12/94|TRUE|NA|NA|2010-04-20 21:01:43|2010-04-20 21:01:43
122|512|Estatal Secretario Secretaría de Obras Públicas de Campoalegre|01/01/92|31/12/98|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-23 15:08:28
326|1202|Estatal Gerente y Creador  de la Empresa de Servicios Públicos del Municipio de Belén de Umbría Empresa Municipal  de Servicios Públicos Belén de Umbría|02/09/99|05/09/00|TRUE|NA|NA|2010-01-17 17:35:01|2010-04-26 21:00:46
688|348|Estatal Contralor Departamental Gobernación de Santander|01/07/85|31/12/87|TRUE|NA|NA|2010-04-27 19:15:17|2010-04-27 19:15:17
689|348|Estatal Cónsul Miami Ministerio de Relaciones Exteriores|01/01/82|31/12/83|TRUE|NA|NA|2010-04-27 19:15:17|2010-04-27 19:15:17
690|2520|Estatal Secretario Desarrollo Gobernación de Santander|01/01/04|31/12/07|TRUE|NA|NA|2010-04-27 20:19:21|2010-04-27 20:19:21
691|2521|Estatal Secretario de Gobierno Gobernación de Santander|01/01/04|31/12/06|TRUE|NA|NA|2010-04-27 20:34:20|2010-04-27 20:34:20
692|2539|Estatal Secretario de Educación Alcaldía de Buenaventura|01/01/08|28/02/09|TRUE|NA|NA|2010-04-28 18:55:56|2010-04-28 18:55:56
693|118|Estatal Jefe Departamento de Planeación de Tierras Inscredial|01/11/80|25/07/94|TRUE|NA|NA|2010-04-29 14:49:16|2010-04-29 14:49:16
694|118|Otros Servicios Presidente Fenaltrase|01/03/95|25/03/02|TRUE|NA|NA|2010-04-29 14:49:16|2010-04-29 14:49:16
695|407|Estatal Director Administración Postal Nacional|01/01/80|31/12/82|TRUE|NA|NA|2010-04-29 15:41:57|2010-04-29 15:41:57
696|407|Estatal Director Dirección de Impuestos Distritales|01/01/79|31/12/79|TRUE|NA|NA|2010-04-29 15:41:57|2010-04-29 15:41:57
697|407|Estatal Director Acción Comunal Cundinamarca|01/01/77|31/12/78|TRUE|NA|NA|2010-04-29 15:41:57|2010-04-29 15:41:57
698|128|Educacion y Conocimiento Coordinador Comité Divulgación Cívica Cámara de Comercio de Cali|18/01/88|31/07/89|TRUE|NA|NA|2010-04-29 16:47:39|2010-04-29 16:47:39
699|128|Otros Servicios Director Ejecutivo Fundación por Colombia, Capítulo Valle|15/08/89|15/08/90|TRUE|NA|NA|2010-04-29 16:47:39|2010-04-29 16:47:39
700|128|Otros Servicios Asistente de Presidencia Fundaprogreso|01/10/90|31/08/92|TRUE|NA|NA|2010-04-29 16:47:39|2010-04-29 16:47:39
701|128|Otros Servicios Secretario general Concurso Alcalde del Año|01/02/91|31/12/92|TRUE|NA|NA|2010-04-29 16:47:39|2010-04-29 16:47:39
702|493|Estatal Jefe de control posterior Auditoria Emcali|01/01/80|31/12/88|TRUE|NA|NA|2010-04-29 21:19:26|2010-04-29 21:19:26
703|493|Estatal Auditoria Contraloría Gobernación del Valle|01/01/71|31/12/78|TRUE|NA|NA|2010-04-29 21:19:26|2010-04-29 21:19:26
109|510|Estatal Director Casa de Cultura Alcaldía de Curumaní|01/01/90|31/12/91|TRUE|NA|NA|2010-01-17 17:34:59|2010-04-30 16:05:35
54|346|Otros Servicios Fundador y Presidente Movimiento Juventud por el Guaviare|22/01/92|31/12/94|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-30 19:56:53
55|346|Otros Servicios Secretario de Cultura Gobernación del Guaviare|01/04/98|31/03/99|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-30 19:56:53
56|7|Estatal Jefe de Valorización Gobernación del Quindío|21/10/82|06/05/85|TRUE|NA|NA|2010-01-17 17:34:58|2010-04-30 20:12:51
439|41|Estatal Asesor Consejería Presidencial para la Paz|01/01/92|01/01/93|TRUE|NA|NA|2010-01-21 21:49:48|2010-05-03 18:38:35
446|41|Estatal Conjuez Sala Penal Honorable Tribunal Superior De Popay Tribunal Superior de Popayán|02/07/85|02/06/86|TRUE|NA|NA|2010-01-21 21:49:48|2010-05-03 18:38:35
447|41|Estatal Senador De La República Senado de la República|20/07/06|20/07/10|TRUE|NA|NA|2010-01-21 21:49:48|2010-05-03 18:38:35
451|41|Estatal Gobernador Gobernación del Cauca|01/01/90|01/01/91|TRUE|NA|NA|2010-01-21 21:49:48|2010-05-03 18:38:35
163|612|Estatal Cónsul General de Colombia en Barcelona (España) Ministerio de Relaciones Exteriores|10/01/92|30/11/93|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-03 20:33:54
171|289|Estatal Secretario Secretaría Privada Cancillería Colombiana|01/01/84|31/12/86|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-03 21:40:04
705|647|Vehiculos y otros medios de transporte Gerente General Transportes Montejo|18/08/01|15/12/01|TRUE|NA|NA|2010-05-04 14:56:50|2010-05-04 14:56:50
94|28|Estatal Secretario Privado Ministerio de Desarrollo Economico|01/07/90|30/11/91|TRUE|NA|NA|2010-01-17 17:34:58|2010-05-04 19:22:23
95|28|Estatal Jefe de Comunicaciones Asociación Colombiana Moderna|06/07/93|30/07/94|TRUE|NA|NA|2010-01-17 17:34:58|2010-05-04 19:22:23
188|756|Otros Servicios Secretario General y Vicepresidente de Recursos Humanos Banco Popular|07/01/90|31/12/92|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-04 20:07:25
400|1276|Otros Servicios Presidente Colcoke S.A.|01/01/02|01/01/03|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-06 16:39:14
401|1276|Acuicola y Pesquero Presidente Comercializadora Catalina Fish|01/01/99|01/01/01|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-06 16:39:14
402|1276|Audiovisuales Gerente Oiga Vea Television - TelepacíFico|01/01/89|01/01/93|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-06 16:39:14
403|1276|Otros Servicios Piloto Comercial Sector Privado|01/01/83|01/01/88|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-06 16:39:14
404|1276|Estatal Gerente Mincesar S.A.|01/01/05|01/01/07|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-06 16:39:14
301|1091|Estatal Inspector Tercero Municipal Alcaldía de Sogamoso|01/01/89|31/12/90|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-10 22:05:13
302|1091|Courriers Presidente Servipostal R.E Ltda|01/01/93|31/12/05|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-10 22:05:13
289|1055|Estatal Gobernador Encargado Gobernación de Cundinamarca|16/12/95|20/06/96|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-19 20:30:51
290|1055|Estatal Secretario de Gobierno Gobernación de Cundinamarca|02/01/95|11/05/97|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-19 20:30:51
113|511|Estatal Miembro Comision Tercera Constitucional de Asuntos Económicos Senado de la República|20/07/98|13/02/08|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 20:46:24
114|511|Estatal Miembro Comision  Accidental  de Reforma al Sistema Político y Electoral Colombiano  Senado de la República|01/10/07|13/02/08|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 20:46:24
116|511|Estatal Miembro Comisión de Administracion  Senado de la República|20/07/98|13/02/08|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 20:46:24
117|511|Estatal Presidente Comision de Seguimiento a Órganos de Control Senado de la República|20/07/07|13/02/08|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 20:46:24
118|511|Estatal Presidente Federacion Colombiana de Educadores Fecode|01/01/90|30/12/94|TRUE|NA|NA|2010-01-17 17:34:59|2010-05-19 20:46:24
83|451|Estatal Alcalde Municipal Alcaldía de Pamplona|01/01/83|31/12/84|TRUE|NA|NA|2010-01-17 17:34:58|2010-05-20 15:36:41
291|1063|Estatal Asesor Externo De Mercadeo Y Publicidad Florenciana de Licores Ltda|01/01/91|01/01/03|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-20 22:09:28
293|1063|Estatal Asesor Congreso de la República|01/01/90|01/01/92|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-20 22:09:28
294|1063|Estatal Asesor Externo de Mercadeo Y Publicidad Distribuidora de Licores San Agustin|01/01/93|01/01/03|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-20 22:09:28
713|1061|Estatal Secretario de Gobierno Alcaldía Cartagena|01/01/98|31/12/00|TRUE|NA|NA|2010-05-21 15:34:48|2010-05-21 15:34:48
714|14|Otros Servicios Presidente Sindicato Nacional de Trabajadores de la Caja Agraria.|01/01/92|31/12/99|TRUE|NA|NA|2010-05-21 15:48:11|2010-05-21 15:48:11
715|329|Otros Servicios Director Caprecom|01/01/86|31/12/89|TRUE|NA|NA|2010-05-21 18:52:08|2010-05-21 18:52:08
716|329|Estatal Secretario de Fomento y Economía Gobernación de Cundinamarca|01/01/65|31/12/65|TRUE|NA|NA|2010-05-21 18:52:08|2010-05-21 18:52:08
470|4|Educacion y Conocimiento Docente Universidad Cooperativa de Colombia|01/01/97|01/01/00|TRUE|NA|NA|2010-01-22 21:05:02|2010-05-21 20:06:24
362|1234|Otros Servicios Gerente General Ramírez & Orozco International Strategy Consultants|01/04/04|31/01/98|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-24 21:58:00
363|1234|Estatal Viceministra Ministerio de Comercio Exterior|01/08/91|15/06/93|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-24 21:58:00
367|1234|Otros Servicios Gerente General Marta Lucía Ramírez de Rincón y Asociados|30/06/93|30/12/96|TRUE|NA|NA|2010-01-17 17:35:01|2010-05-24 21:58:00
717|13|Estatal Secretario General del Espacio Público Intra|01/01/92|31/12/93|TRUE|NA|NA|2010-05-24 22:09:03|2010-05-24 22:09:03
718|13|Estatal Vicepresidente Comercial Ecosalud|01/01/96|31/12/97|TRUE|NA|NA|2010-05-24 22:09:03|2010-05-24 22:09:03
719|2600|Estatal Cónsul de Colombia en Nueva York Ministerio de Relaciones Exteriores|01/01/99|06/12/05|TRUE|NA|NA|2010-05-25 15:33:56|2010-05-25 15:33:56
720|96|Estatal Director Aeronáutica Civil|01/01/01|31/12/05|TRUE|NA|NA|2010-05-25 16:19:26|2010-05-25 16:19:26
721|96|Servicios Turisticos Presidente ANATO|01/01/06|31/05/07|TRUE|NA|NA|2010-05-25 16:19:26|2010-05-25 16:19:26
722|25|Estatal Junta de Planeación departamental Gobernación de Antioquia|01/01/86|31/12/87|TRUE|NA|NA|2010-05-25 18:24:15|2010-05-25 18:26:53
723|25|Estatal Junta Directiva Beneficiencia Gobernación de Antioquia|01/01/93|31/12/94|TRUE|NA|NA|2010-05-25 18:26:53|2010-05-25 18:26:53
724|25|Servicios Turisticos Miembro Junta Directiva Corporación de Fomento y Turismo de Medellín|01/01/96|31/12/97|TRUE|NA|NA|2010-05-25 18:26:53|2010-05-25 18:26:53
409|1277|Otros Servicios Primera Dama Departamento de Antioquia Gobernacion De Antioquia|01/01/01|05/05/03|TRUE|NA|NA|2010-01-17 17:35:02|2010-05-25 19:40:39
725|811|Estatal Embajador de Colombia en Bélgica Ministerio de Relaciones Exteriores|01/01/94|31/12/96|TRUE|NA|NA|2010-05-25 20:46:20|2010-05-25 20:46:20
726|660|Estatal Viceministro Ministerio de Agricultura|01/01/78|31/12/80|TRUE|NA|NA|2010-06-03 19:08:16|2010-06-03 19:08:16
727|660|Estatal Gobernador Gobernación del Valle del Cauca|31/12/80|31/12/81|TRUE|NA|NA|2010-06-03 19:08:16|2010-06-03 19:08:16
728|660|Estatal Ministro Ministerio de Agricultura|31/12/81|31/12/82|TRUE|NA|NA|2010-06-03 19:08:16|2010-06-03 19:08:16
729|1026|Estatal Secretaria de Educación Gobernación del Valle del Cauca|01/01/76|31/12/78|TRUE|NA|NA|2010-06-03 20:42:26|2010-06-03 20:42:26
730|1026|Estatal Secretaria de Educación Gobernación del Valle del Cauca|01/01/87|31/12/89|TRUE|NA|NA|2010-06-03 20:42:26|2010-06-03 20:42:26
731|580|Editorial e Industria Grafica Gerente Periódico El Siglo|01/01/63|01/01/81|TRUE|NA|NA|2010-06-15 19:43:33|2010-06-15 19:43:33
732|297|Estatal Ministro Ministerio de Agricultura|01/08/99|01/08/02|TRUE|NA|NA|2010-06-15 20:25:20|2010-06-15 20:25:20
733|297|Estatal Gerente Incora|01/01/98|01/01/99|TRUE|NA|NA|2010-06-15 20:25:20|2010-06-15 20:25:20
734|388|Estatal Asesora Ministerio de Comercio Exterior|01/01/92|31/12/94|TRUE|NA|NA|2010-06-15 20:34:05|2010-06-15 20:34:05
735|388|Estatal Asesora Ministerio de Hacienda y Crédito Público|01/01/90|31/12/92|TRUE|NA|NA|2010-06-15 20:34:05|2010-06-15 20:34:05
737|992|Estatal Embajador ante El Salvador, Noruega e Islandia Ministerio de Relaciones Exteriores|08/08/82|31/12/86|TRUE|NA|NA|2010-06-18 20:35:23|2010-06-18 20:35:23
738|992|Estatal Ministro Plenipotenciario en Washington Ministerio de Relaciones Exteriores|02/08/78|07/08/82|TRUE|NA|NA|2010-06-18 20:35:23|2010-06-18 20:35:23
309|1182|Educacion y Conocimiento Director De La Corporación Para Investigaciones Biológicas, CIB Corporación Para Investigaciones Biológicas, CIB|01/09/02|02/03/06|TRUE|NA|NA|2010-01-17 17:35:01|2010-06-21 19:36:10
736|731|Estatal Asistente del secretario de Gobierno de Bogotá Ministerio de Desarrollo|NA|NA|TRUE|NA|NA|2010-06-15 20:45:38|2014-04-23 11:01:33
311|1182|Educacion y Conocimiento Director Ejecutivo Interino Del Centro Mundial De Investigación y Capacitación En Solución De Conflictos Centro Mundial De Investigación Y Capacitación|04/07/03|31/12/03|TRUE|NA|NA|2010-01-17 17:35:01|2010-06-21 19:36:10
739|1168|Estatal Jefe División Administrativa Empresa de Energía de Amazonas|17/01/97|18/09/98|TRUE|NA|NA|2010-06-21 19:43:51|2010-06-21 19:43:51
740|1168|Estatal Secretario de Obras Públicas Alcaldía Leticia, Amazonas|03/01/95|30/12/97|TRUE|NA|NA|2010-06-21 19:43:51|2010-06-21 19:43:51
741|1168|Estatal Secretario de Obras Públicas Gobernación Amazonas|24/08/94|31/12/94|TRUE|NA|NA|2010-06-21 19:43:51|2010-06-21 19:43:51
742|1264|Estatal Coordinador Sisben Gobernación Bolívar|10/02/04|28/02/05|TRUE|NA|NA|2010-06-21 21:20:51|2010-06-21 21:20:51
743|1264|Estatal Director Recursos Humanos Alcaldía María la Baja, Bolívar|01/01/97|01/01/99|TRUE|NA|NA|2010-06-21 21:20:51|2010-06-21 21:20:51
744|2517|Vehiculos y otros medios de transporte Socio-fundador Cooperativa de Transporte en Barrancabermeja|30/05/93|NA|TRUE|NA|NA|2010-07-17 05:18:58|2010-07-17 05:18:58
745|2517|Ingenieria y Servicios de Construccion Socio-fundador Asesores y Constructores|30/01/94|NA|TRUE|NA|NA|2010-07-17 05:18:58|2010-07-17 05:18:58
746|2039|Estatal Asesor Gobernación del Cauca|17/03/08|01/01/09|TRUE|NA|NA|2010-08-02 02:47:10|2010-08-02 02:47:10
748|2448|Educacion y Conocimiento Decana Académica Universidad Javeriana|NA|NA|TRUE|NA|NA|2010-08-17 18:09:29|2010-08-17 18:09:29
749|97|Educacion y Conocimiento Dircetor de Proyectos Especiales Universidad Santiago de Cali|NA|NA|TRUE|NA|NA|2010-08-20 19:04:03|2010-08-20 19:04:03
750|1803|Estatal Secretaria General Beneficencia de Cundinamarca|01/01/00|31/12/03|TRUE|NA|NA|2010-09-02 20:05:07|2010-09-02 20:05:07
752|251|Estatal Secretario General Personería de Bogotá|01/01/93|01/01/95|TRUE|NA|NA|2010-09-14 18:50:36|2010-09-14 18:50:36
753|251|Estatal Secretario General Abastos de Bogotá|01/01/90|31/12/92|TRUE|NA|NA|2010-09-14 18:50:36|2010-09-14 18:50:36
754|251|Educacion y Conocimiento Asesor Económico Universidad Javeriana|01/01/84|31/12/89|TRUE|NA|NA|2010-09-14 18:50:36|2010-09-14 18:50:36
755|919|Otros Servicios Abogado Schultz Abogados|01/01/78|31/12/98|TRUE|NA|NA|2010-09-14 19:03:08|2010-09-14 19:03:08
756|1220|Otros Servicios Gerente Asociación popular de Vivienda Jeansum Wister|01/01/98|01/01/02|TRUE|NA|NA|2010-09-14 19:08:57|2010-09-14 19:08:57
757|836|Servicios de Salud Médico general Consultorio privado|01/01/82|31/12/95|TRUE|NA|NA|2010-09-14 19:18:47|2010-09-14 19:18:47
758|836|Estatal Jefe Departamento de Medicina Interna Unidad Regional de Salud N° 3 de Magangué|01/01/82|31/12/82|TRUE|NA|NA|2010-09-14 19:18:47|2010-09-14 19:18:47
759|836|Estatal Jefe de Atención Médica Unidad Regional de Salud N° 3 de Magangué|01/01/83|31/12/87|TRUE|NA|NA|2010-09-14 19:18:47|2010-09-14 19:18:47
760|836|Estatal Secretario privado ad honorem Gobernación de Bolívar|01/01/98|31/12/98|TRUE|NA|NA|2010-09-14 19:18:47|2010-09-14 19:18:47
761|793|Otros Servicios Asesora jurídica Intertug|01/01/94|31/12/96|TRUE|NA|NA|2010-09-14 19:23:09|2010-09-14 19:23:09
762|1239|Estatal Juez Rama Judicial|01/01/80|31/12/80|TRUE|NA|NA|2010-09-14 19:32:56|2010-09-14 19:32:56
763|1239|Estatal Asesor Jurídico Contraloría General de la República|01/01/81|31/12/81|TRUE|NA|NA|2010-09-14 19:32:56|2010-09-14 19:32:56
764|1239|Estatal Ministerio de Trabajo Coordinador|01/01/82|31/12/82|TRUE|NA|NA|2010-09-14 19:32:56|2010-09-14 19:32:56
765|1239|Estatal Secretario de gobierno Gobernación de Cesar|01/01/93|31/12/94|TRUE|NA|NA|2010-09-14 19:32:56|2010-09-14 19:32:56
766|722|Estatal Jefe Planta Central de Betania Electrohuila|01/01/87|31/12/91|TRUE|NA|NA|2010-09-14 19:47:52|2010-09-14 19:47:52
