id,created_at,updated_at,nombre,fechaDeCreacion,lugar,estatutos,lineamientos,resenaHistorica,activo
128,2010-02-16 14:44:24.261201,2014-07-22 11:13:04.759569,Asopra,NA,NA,NA,NA,NA,2
154,2014-02-07 21:01:09.562401,2018-02-02 15:26:28.068263,Asodeportes - Asociación Colombiana de Entrenadores Deportivos y Profesionales,NA,NA,NA,NA,NA,2
158,2014-02-07 21:35:46.345108,2018-02-02 15:31:12.132729,ANIC - Asociación Nacional Indígena de Colombia,NA,NA,NA,NA,NA,2
159,2014-02-07 21:39:15.748691,2018-02-02 15:31:32.448246,Afrominga - Asociación Regional de Afrocolombianos La Minga,NA,NA,NA,NA,NA,2
185,2014-02-10 17:32:56.204429,2018-02-02 15:34:30.318401,MAIS - Movimiento Alternativo Indígena y Social,NA,NA,NA,NA,NA,1
165,2014-02-10 15:24:17.217881,2020-04-28 21:46:45.470932,Consejo Comunitario de los Corregimientos de San Antonio y El Castillo,NA,NA,NA,NA,NA,2
144,2013-12-12 17:17:05.230152,2015-03-03 18:06:23.906752,Centro Democrático,2014-07-23,NA,http://www.centrodemocratico.com/wp-content/uploads/2014/07/Estatutos-Centro-Democr%C3%A1tico-Final-Asamblea-15-de-Julio-2014.pdf,NA,"<p></p><p><br></p><br><p></p>
",1
198,2017-01-20 16:09:56.457626,2017-01-20 16:09:56.457711,Movimiento Popular Unido,NA,NA,NA,NA,NA,2
147,2013-12-16 17:28:56.610184,2018-02-02 15:42:44.012741,MUIPC - Movimiento Unidad Indígena y Popular por Colombia,NA,Riosucio Caldas,NA,NA,"El Movimiento Unidad Indígena y Popular por Colombia MUIPC, surgió en el municipio de Riosucio Caldas hace unos años con la idea de abrir un espacio de trabajo  con organizaciones sociales, indígenas, afro y campesinas. 

Este movimiento político que sigue creciendo en el territorio nacional, y que anteriormente tenia connotaciones regionales, es hoy  nuestro escenario de trabajo desde el cual   aspiramos a la Curul de la Circunscripción Nacional Especial Indígena que se otorga  en la Cámara de Representantes a la población étnica en el país.",2
117,2010-01-19 17:57:28.186011,2018-02-02 15:42:50.701905,PIN - Partido de Integración Nacional,2009-11-09,Bogotá,http://partidoopcionciudadana.com/doc/estatutosopcionciudadana.pdf,NA,"<p class=""MsoNormal"" style=""text-align: justify; font-family: arial; color: #000000;""><span style=""font-size: 130%;""><span style=""font-size: small;"">El Partido Opción Ciudadana, nace el 9 de Noviembre del 2009 ante la necesidad de fortalecer la democracia Colombiana y como consecuencia de la integración de fuerzas políticas, sociales, y empresariales de todas las regiones del territorio Nacional. Somos un partido independiente que inicia fortalecido gracias a una base solida construida bajo el nombre de convergencia ciudadana, también estamos integrados por dirigentes políticos nacionales y regionales, independientes, demócratas, convergentes, religiosos, gremiales, intelectuales, y amplios sectores sociales.</span></span></p>
<p class=""MsoNormal"" style=""text-align: justify; font-family: arial; color: #000000;""><span style=""font-size: 130%;""><span style=""font-size: small;"">El Partido Opción Ciudadana, es la propuesta que los colombianos añoraban, somos la alternativa válida para quienes no quieren continuar en los partidos tradicionales, nuestra iniciativa política aglutina dirigentes provenientes de diferentes corrientes, la meta es formar una nueva opción política bajo la institucionalidad de nuestro lema “Seguridad y Compromiso Social” interpretando el querer de los colombianos hacia la transformación que necesitamos.</span></span></p>
<p class=""MsoNormal"" style=""text-align: justify; font-family: arial; color: #000000;""><span style=""font-size: 130%;""><span style=""font-size: small;"">Es así como Opción Ciudadana es&nbsp;un partido comprometido con la Paz de los Colombianos que trabaja desde los territorios y el congreso apoyando el proceso de paz.</span></span></p>
",2
201,2018-01-23 14:33:26.632934,2018-01-23 14:34:33.342579,Coalición Lista de la Decencia,NA,NA,NA,NA,NA,1
209,2018-02-01 14:19:43.103836,2020-04-28 21:43:17.144191,Anicol Asociación Nacional de Cabildos y Autoridades Indígenas en Colombia,NA,NA,NA,NA,NA,2
207,2018-01-31 16:14:53.852288,2020-04-28 21:44:49.509939,Autoridad Tradicional Casiyouren,NA,NA,NA,NA,NA,2
210,2018-02-01 14:24:16.046359,2020-04-28 21:51:31.254339,Fundación Taita Zipa,NA,NA,NA,NA,NA,2
206,2018-01-31 16:06:36.430219,2020-04-28 21:54:02.128890,Movimiento Político Soberanía,NA,NA,NA,NA,NA,2
212,2018-02-01 19:40:30.701671,2020-04-28 21:54:16.719164,Sí se puede (Grupo significativo de ciudadanos),NA,NA,NA,NA,NA,2
199,2018-01-19 18:34:11.023763,2020-04-28 21:54:19.590659,Somos (Antes Partido Alas),NA,NA,NA,NA,NA,2
200,2018-01-19 20:01:47.888974,2020-04-28 21:55:07.010349,Todos somos Colombia,2017-04-15,NA,NA,NA,NA,2
208,2018-02-01 14:14:43.522276,2020-04-28 21:55:12.934459,UAIZSACOR Asociación de Cabildos y Autoridades Indígenas Zenúes,NA,NA,NA,NA,NA,2
202,2018-01-23 18:22:53.542148,2020-04-29 16:31:47.652662,Coalición por el Norte,NA,NA,NA,NA,NA,2
51,2010-01-17 17:19:23.441439,2018-02-02 15:25:48.992813,Anapo - Alianza Nacional Popular,1961-01-01,Bogotá,NA,NA,"<p>""Particip&oacute; en la elecciones generales de 1962, tras las que, junto con el Movimiento Revolucionario Liberal, se convirti&oacute; en el partido opositor al gobierno del Frente Nacional. En 1970; el Gen. Rojas Pinilla alcanz&oacute; un gran n&uacute;mero de votos en las elecciones presidenciales y sus seguidores consideraron haber vencido al candidato oficial Misael Pastrana Borrero. El entonces presidente Carlos Lleras Restrepo declar&oacute; el toque de queda, luego de lo cual fue declarado como ganador a Pastrana Borrero, lo que provoc&oacute; denuncias de fraude en el departamento de Nari&ntilde;o, en el sur del pa&iacute;s. En 1973 un grupo de anapistas formaron el grupo guerrillero Movimiento 19 de abril (M-19). En 1971, pas&oacute; a la segunda etapa como tercer partido, bajo la direcci&oacute;n de la hija del ex presidente, Mar&iacute;a Eugenia Rojas, que obtuvo el tercer lugar en las votaciones de las elecciones presidenciales en 1974. En 1982 apoy&oacute; a la candidatura de Belisario Betancur Cuartas, candidato del Partido Conservador. A principios de la d&eacute;cada de los noventa, se uni&oacute; con el M-19 para formar la Alianza Democr&aacute;tica M-19 que obtuvo el segundo lugar en las elecciones para la Asamblea Nacional Constituyente en 1991. Despu&eacute;s de la reforma poltica de 2003 se disolvio formalmente al unirse a la coalici&oacute;n de partidos de izquierda conocida como el Polo Democr&aacute;tico Independiente el cual en el a&ntilde;o 2005 se convierte en el Polo Democr&aacute;tico Alternativo. Actualmente, el sustrato social que fue la base de la desaparecida ANAPO est&aacute; dirigida por el alcalde de Bogot&aacute;, Samuel Moreno Rojas, y es as&iacute; como sus antiguos seguidores hacen parte de la coalici&oacute;n de izquierdas Polo Democr&aacute;tico Alternativo.""  http://es.wikipedia.org/wiki/ANAPO</p>",2
203,2018-01-26 16:59:02.056474,2018-02-02 15:35:20.108352,FARC - Fuerza Alternativa Revolucionaria del Común,NA,NA,NA,NA,NA,1
246,2018-02-07 15:11:28.093449,2018-02-07 15:11:28.093517,Funeco - Fundación Ébano de Colombia,NA,NA,NA,NA,NA,2
248,2018-07-20 16:14:05.560728,2018-07-20 16:14:05.560789,Colombia Humana,NA,NA,NA,NA,NA,1
249,2018-07-24 15:06:30.856424,2018-07-24 15:06:30.856481,Coalición Alternativa Santandereana,NA,NA,NA,NA,NA,1
9,2009-11-25 09:17:54.000000,2018-02-02 15:32:18.505511,AICO - Autoridades Indígenas de Colombia,1991-08-15,"Corzo, Guachacal - Nariño",http://bit.ly/dEm253,"1. Propender por la organizaci&oacute;n y la interrelaci&oacute;n de los pueblos Ind&iacute;genas. 2. Apoyar la autonom&iacute;a y formas propias de gobierno mediante la conformaci&oacute;n de los territorios ind&iacute;genas bajo su propia administraci&oacute;n. 3. Buscar el respeto y protecci&oacute;n de la diversidad &eacute;tnica y cultural, y asegurar la expedici&oacute;n de normas que la garanticen. 4. Buscar que la educaci&oacute;n y justicia sean propias de cada pueblo ind&iacute;gena. 5. Propender por la reconstrucci&oacute;n social y econ&oacute;mica de las comunidades Ind&iacute;genas y minor&iacute;as &eacute;tnicas del Pa&iacute;s, y apoyar hasta donde sea posible el desarrollo de otros sectores marginados de la sociedad.","<p>El movimiento de Autoridades Ind&iacute;genas de Colombia, nace de lucha por la defensa de los derechos de los pueblos ind&iacute;genas, especialmente en el &aacute;mbito territorial. Sus pueblos fundadores son los pastos de Nari&ntilde;o y los guambianos del Cauca. Su nombre, antes de 1991 era Autoridades Ind&iacute;genas del Sur Occidente (AISO), el cual a partir de esta fecha se cambia por AICO, para ponerlo a tono con su realidad de ser una organizaci&oacute;n de car&aacute;cter nacional, pues empiezan a hacer parte otros pueblos del norte de Colombia, del Centro y del Oriente y Amazon&iacute;a. Si bien su origen es ind&iacute;gena, AICO ha estado abierto al trabajo mancomunado con otros sectores sociales del pa&iacute;s que tienen identidad de prop&oacute;sitos en cuanto a la defensa de la vida, la naturaleza, la paz, los derechos humanos, y por supuesto, los derechos de los pueblos ind&iacute;genas. En la trayectoria pol&iacute;tica de AICO, encontramos las siguientes personalidades, que en su momento fueron elegidas en representaci&oacute;n del Movimiento: Constituyente: Lorenzo Muelas Hurtado Senadores: Floro Tunubal&aacute; Paja, Marceliano Jamioy, Efr&eacute;n Tarapu&eacute;s Representate por Bogot&aacute;: Jos&eacute; Narcizo Jamioy Representante por circunscripci&oacute;n especial ind&iacute;gena: Lorenzo Almendra. De igual forma, a nivel regional cuenta con concejales, alcaldes, diputados y gobernadores, electos con el aval de AICO.</p>",1
245,2018-02-05 18:23:46.278888,2020-04-28 21:46:33.743483,Consejo Comunitario de Comunidades Negras Santo Domingo,NA,NA,NA,NA,NA,2
243,2018-02-05 17:54:49.475239,2020-04-28 21:46:49.539666,Consejo Comunitario del río Yurumanguí,NA,NA,NA,NA,NA,2
240,2018-02-05 17:06:36.018986,2020-04-28 21:47:52.240358,Consejo Comunitario Imbilpí del Carmen,NA,NA,NA,NA,NA,2
244,2018-02-05 18:16:35.697794,2020-04-28 21:47:55.642930,Consejo Comunitario Los Andes,NA,NA,NA,NA,NA,2
241,2018-02-05 17:42:44.497602,2020-04-28 21:50:27.495837,Funafropecor - Fundación Afrodescendiente Profesional de Córdoba,NA,NA,NA,NA,NA,2
205,2018-01-31 16:01:11.575872,2020-04-28 21:52:27.817070,MIA - Movimiento Indígena Ambiental,NA,NA,NA,NA,NA,2
239,2018-02-05 16:24:09.127090,2020-04-28 21:54:05.698542,Organización Social de Comunidades Negras 'Nelson Mandela',NA,NA,NA,NA,NA,2
189,2014-02-10 19:35:27.362833,2020-04-28 21:54:12.981150,Raíces - Renovación Étnica de Colombia,NA,NA,NA,NA,NA,2
211,2018-02-01 19:36:12.988094,2020-04-28 21:55:50.706320,Unión con Fortaleza (Grupo significativo de ciudadanos),2016-12-09,"Necoclí, Antioquia",http://www.unionconfortaleza.com/ESTATUTOS,NA,NA,2
247,2018-03-07 16:57:01.935793,2020-04-29 16:31:44.026347,Coalición Colombia,NA,NA,NA,NA,NA,2
110,2010-01-17 17:19:23.713804,2018-02-02 15:36:23.012052,MIO - Movimiento de Inclusión y Oportunidades,2011-05-03,Cali,http://bit.ly/pWtJZI,"<p align=""left"">Proponemos como nueva alternativa pol&iacute;tica la construcci&oacute;n de un verdadero Estado Social, que supere el neoliberalismo y el excesivo intervencionismo, siendo promotores de un nuevo modelo de organizaci&oacute;n socioecon&oacute;mica. </p><p align=""left"">Impulsaremos la democracia social, como ampliaci&oacute;n y enriquecimiento de la democracia pol&iacute;tica, que busca las mismas oportunidades de progreso y ascenso para todos los individuos y la disminuci&oacute;n de las desigualdades sociales.</p><p align=""left"">Fomentaremos en el servidor p&uacute;blico una actitud y conducta de compromiso integral en la construcci&oacute;n de una sociedad que enfrente y supere la crisis econ&oacute;mica, social y pol&iacute;tica, fortaleciendo los valores democr&aacute;ticos y la dignificaci&oacute;n de la funci&oacute;n p&uacute;blica. <br />Buscaremos mecanismos que aseguren el derecho a la vida y el respeto a los derechos y libertades individuales, promoviendo una acci&oacute;n profunda y de conjunto de todas las fuerzas pol&iacute;ticas, para defender una democracia real que simult&aacute;neamente modernice las instituciones pol&iacute;ticas, econ&oacute;micas y sociales.</p><p align=""left"">Apoyaremos los procesos de fortalecimiento de las identidades &eacute;tnicas y culturales; con la formulaci&oacute;n de programas y proyectos Locales, rurales y urbanos, como sentido de pertenencia en la construcci&oacute;n de la identidad nacional.</p><p align=""left"">Lucharemos porque el Estado tome las medidas para preservar y recuperar el medio ambiente, ejerciendo el control a la explotaci&oacute;n de los recursos naturales y proporcionando planes de acci&oacute;n en un contexto de desarrollo integral sostenible.<br /></p>","<div class=""asset-header"">
<h1 id=""page-title"" class=""asset-name entry-title""><span style=""font-family: 'Arial', 'sans-serif'; color: #3f3f3f; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: ES;"" lang=""ES""><span style=""font-size: small;"">
<p class=""MsoNormal"" style=""text-align: justify; line-height: normal; margin: 0cm 0cm 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-outline-level: 1;""><strong><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; color: #3f3f3f; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: ES; mso-bidi-font-family: Arial; mso-font-kerning: 18.0pt; mso-bidi-font-weight: bold;"">&ldquo;El Movimiento Popular Unido (MPU)&nbsp;fue fundado por Carlos Herney Abad&iacute;a Campo, padre del&nbsp;ex Gobernador del Valle, Juan Carlos Abad&iacute;a.&nbsp;En 2002 el MPU&nbsp;se presenta a elecciones de Congreso. Para el 2003 hace&nbsp;parte de la coalici&oacute;n uribista, en el 2006, se uni&oacute; a Convergencia Ciudadana y en el 2009, fundaron ADN (Partido Alianza Democr&aacute;tica Nacional). Sin embargo para las elecciones de 2010, el MPU se presenta a elecciones con listas independientes&rdquo;<a style=""mso-footnote-id: ftn1;"" name=""_ftnref1"" href=""http://www.congresovisible.org/admin/congreso/partido/110/#_ftn1""><span class=""MsoFootnoteReference""><span style=""mso-special-character: footnote;""><span class=""MsoFootnoteReference""><span style=""line-height: 115%; font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; color: #3f3f3f; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: ES; mso-bidi-font-family: Arial; mso-font-kerning: 18.0pt; mso-bidi-font-weight: bold; mso-ansi-language: ES; mso-bidi-language: AR-SA;"">[1]</span></span></span></span></a>.</span></strong></p>
<div style=""mso-element: footnote-list;""><br /> 
<hr size=""1"" />
<div id=""ftn1"" style=""mso-element: footnote;"">
<p class=""MsoFootnoteText"" style=""text-align: justify; margin: 0cm 0cm 0pt;""><a style=""mso-footnote-id: ftn1;"" name=""_ftn1"" href=""http://www.congresovisible.org/admin/congreso/partido/110/#_ftnref1""><span class=""MsoFootnoteReference""><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; font-size: 11pt;""><span style=""mso-special-character: footnote;""><span class=""MsoFootnoteReference""><span style=""line-height: 115%; font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; font-size: 11pt; mso-fareast-font-family: Calibri; mso-fareast-language: EN-US; mso-bidi-font-family: 'Times New Roman'; mso-ansi-language: ES; mso-bidi-language: AR-SA; mso-fareast-theme-font: minor-latin; mso-bidi-theme-font: minor-bidi;"">[1]</span></span></span></span></span></a><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; font-size: 11pt;""><span style=""color: #000000;""> El Tiempo, documento en red, consultado el 6 de octubre de 2010. Disponible en: http://www.eltiempo.com/blogs/afrocolombianidad/2010/03/por-definirse-segunda-curul-de.php</span></span></p>
</div>
</div>
</span></span></h1>
</div>",2
43,2010-01-17 17:19:23.395581,2018-02-02 15:37:41.924907,Moral - Movimiento Renovador de Acción Social,NA,NA,NA,NA,NA,2
232,2018-02-02 19:17:36.251681,2018-02-02 19:17:36.251743,Consejo Comunitario Ancestral de Comunidades Negras Playa Renaciente,NA,NA,NA,NA,NA,1
238,2018-02-05 16:16:53.497395,2018-02-05 16:16:53.497431,Consejo Comunitario La Mamuncia,NA,NA,NA,NA,NA,1
234,2018-02-02 19:47:20.989539,2020-04-28 21:42:44.893571,Acaba - Consejo Comunitario General del Río Baudó y sus Afluentes,NA,NA,NA,NA,NA,2
230,2018-02-02 19:00:44.325578,2020-04-28 21:43:11.717366,Afrosanpedro - Asociación Afrocolombiana de Asentamiento Ancestral San Pedro,NA,NA,NA,NA,NA,2
220,2018-02-02 17:28:42.910875,2020-04-28 21:44:24.475297,Asafroscol 4- Asociación de Af. Sin Ánimo de Lucro S. Cristóbal Sur,NA,NA,NA,NA,NA,2
221,2018-02-02 17:32:59.297655,2020-04-28 21:44:42.418559,Asociación Colombia Negra Huellas de Africanía en Paz,NA,NA,NA,NA,NA,2
215,2018-02-02 16:28:59.527176,2020-04-28 21:45:29.341452,Cenafro - Asociación Centro de Auto Reconocimiento Afrocolombiano,NA,NA,NA,NA,NA,2
214,2018-02-02 16:21:52.174201,2020-04-28 21:46:25.856337,Consejo Comunitario Bocas del Atrato y Leoncito,NA,NA,NA,NA,NA,2
223,2018-02-02 17:51:00.402308,2020-04-28 21:46:29.688813,Consejo Comunitario de Alejandro Durán Díaz,NA,NA,NA,NA,NA,2
233,2018-02-02 19:38:57.046422,2020-04-28 21:46:37.216531,Consejo Comunitario de la Comunidad Negra de la Plata Bahía Málaga,NA,NA,NA,NA,NA,2
217,2018-02-02 16:40:17.839602,2020-04-28 21:46:41.198627,Consejo Comunitario de la Comunidad Negra de Limones,NA,NA,NA,NA,NA,2
219,2018-02-02 16:53:47.338917,2020-04-28 21:48:00.020665,Consejo Comunitario Ma Kankamaná de San Basilio de Palenque,NA,NA,NA,NA,NA,2
213,2018-02-02 15:47:20.810936,2020-04-28 21:48:03.437353,Consejo Comunitario Mayor de Cértegui,NA,NA,NA,NA,NA,2
225,2018-02-02 18:14:31.453626,2020-04-28 21:48:06.723677,Consejo Comunitario Renacer Negro,NA,NA,NA,NA,NA,2
235,2018-02-02 20:07:21.765869,2020-04-28 21:48:10.273056,Consejo Comunitario Tablón Salado,NA,NA,NA,NA,NA,2
146,2013-12-13 21:31:13.812302,2019-03-20 14:09:57.892111,Alianza Verde,2009-10-02,Bogotá,http://alianzaverde.org.co/pagina/index.php/nosotros/estatutos,NA,"<p></p><dl><dd><time>AÑO 2005</time></dd></dl><p></p><p>El 25 de noviembre del año 2005, utilizando la personería jurídica del Partido ALIANZA DEMOCRATICA M-19, liderados por CARLOS RAMON GONZALEZ MERCHAN, se constituyó mediante congreso realizado en la ciudad de Bogotá, con la participación de personas que representaron a 19 departamentos el Partido Opción Centro.&nbsp;<br><br>Para ese momento en Colombia regía la “reforma política”, el acto legislativo 01 de 2003, por medio del cual se dispusieron medidas para la existencia de los partidos políticos y se estableció el umbral del 2 % del total de los votos válidos para el congreso de la República, estimado en 200.000 votos para las elecciones legislativas de 2006<br><br>Con la anterior medida se quiso reducir el número de partidos políticos vigentes, se quería pasar de 70 a una cifra no mayor de 10. El fortalecimiento de los partidos fue el espíritu de la reforma.&nbsp;<br><br>Adicionalmente se mantuvo la circunscripción especial para minorías políticas, étnicas y colombianos en el exterior; en su momento el Partido ocupó un escaño en representación de la circunscripción Nacional de minorías políticas. Para las elecciones del Congreso de 2006 se adelantó una difícil campaña, dado que 70 partidos competíamos por permanecer en el escenario democrático, es allí cuando Carlos Ramón González y Daniel García Colorado recorrieron el territorio nacional, que los condujo al logro de una curul en el Congreso de la república siendo elegido como Representante a la Cámara Rodrigo Romero Hernández, y de esta manera se mantuvo la vigencia como partido político...&nbsp;</p><p>Ver más:&nbsp;<a href=""http://alianzaverde.org.co/pagina/index.php/nosotros/historia"" target=""_blank"">alianzaverde.org.co/ historia</a></p><p></p>
",1
10,2009-11-25 09:17:54.000000,2019-05-23 18:11:22.941910,MIRA,2000-07-26,Bogotá Distrito Capital,https://partidomira.com/categoria/c490-estatutos-y-resoluciones/,1. Vocaci&oacute;n social (trabajo social continuo) . 2. Presencia nacional e internacional. 3. Por fuera de esquemas ideol&oacute;gicos predeterminados. 4. Preservaci&oacute;n de la familia. -Combatir la Violencia Intrafamiliar (As&iacute; se genera la paz y se promueve el desarrollo econ&oacute;mico). -Erradicar el Flagelo del Abuso Sexual Infantil.,"<p><p>Son ya 19 años en la vida política nacional influyendo en la
agenda nacional proponiendo iniciativas de especial contundencia para el
bienestar de los colombianos y para el desarrollo del país. Es así, como a la
fecha más de 51 leyes son de autoría del Partido Político MIRA, esto sin
mencionar los Acuerdos municipales y Ordenanzas de las que se es autor,
principalmente en temas de Libertad Religiosa, emprendimiento, prevención del
abuso sexual, ambiente, y ha propuesto iniciativas donde se defienden los derechos
de la juventud, las mujeres, adultos mayores, los afrocolombianos, vendedores
informales, la niñez, entre otros. </p>
<p>En sus inicios, con la primera participación de MIRA en las
elecciones territoriales, se lograron 53 curules y desde el 2002 el Partido
entró a integrar el Senado de la República. Poco a poco fue creciendo nuestro
caudal electoral y así mismo los escaños de participación en cargos de elección
popular, de tal manera que a la fecha, cuenta con un total de 4 congresistas, 8
diputados, 43 concejales y 133 ediles. En relación al desempeño de los
representantes en las corporaciones públicas, al Partido se le ha reconocido en
importantes calificaciones como Concejo Cómo Vamos por presentar más
iniciativas, debates, cumplimiento a sesiones y puntualidad, además de otras
calificaciones relevantes donde se han obtenido los primeros lugares.&nbsp; </p>
<p>En 2011, ante la Unesco en Ginebra, Suiza se patentó el
Miraísmo por la Renovación Absoluta como una ideología a nivel mundial,
constituyéndose en un modelo de conducta humana, social y política que tiene
como punto de partida el interior del ser, y se hace manifiesto en hechos individuales
y colectivos.&nbsp; Procura el respeto por la
dignidad humana y el mejoramiento de la calidad de vida. </p>
<p>Para cumplir en materia misional y el desarrollo del
pensamiento, se creó en 2013 “Axioma”, como Centro de Pensamiento dedicado a la
investigación y cuyo propósito es la consolidación de un modelo de desarrollo
basado en la ideología del Miraísmo y la creación de nuevas ideas en
diferentes&nbsp; ámbitos, con conocimientos de
profesionales y especializados. En igual sentido, a través de la Escuela de Gobierno,
el Partido MIRA forma a sus líderes y promueve el Curso-Concurso para aspirar a
cargos de elección popular. </p>
<p>En el desarrollo político MIRA ha planteado grandes
desarrollos y transformaciones, ya que se han hecho reiteradamente propuestas
al Sistema Electoral colombiano y ha sido pionero en proponer y desarrollar al
interior del Partido el Sistema Cremallera que le garantiza amplia
representación política a las mujeres y les garantiza su inclusión equitativa
frente a los hombres de manera articulada, es decir, 50 por ciento hombres y 50
por ciento mujeres en sus listas de candidatos. Adoptó la Rendición de Cuentas
como una responsabilidad misional, sistemática y permanente. Así mismo, le
propuso al país el concepto de trabajar en Bancada Vertical, es decir, que
desde ediles hasta congresistas abordan temas comunes. </p>
<p>En materia de participación de las mujeres en política, el
Partido ha sido reconocido en varias ocasiones por el PNUD en el Ranking de
Mujer donde se premia la oportunidad que los partidos políticos le dan a las
mujeres no solo en participación política sino tambíen para ocupar cargos
directivos. </p>
<p>Siendo coherente con sus principios de transparencia en la
gestión pública, el Partido Político MIRA fue reconocido por Presidencia de la
República en el año 2016 como el más transparente, con un 82% de cumplimiento. </p>
<p>A nivel de desarrollo tecnológico y virtual, la página
oficial del Partido MIRA fue destacada como Mejor sitio en Política y
Democracia tras recibir el premio Colombia en Línea 2010. En igual sentido fue
nominada en varias oportunidades por su innovación en tema web. </p>
<p>Sin duda, el año 2018 marcó un hito histórico para el país:
El 9 de febrero, un fallo del Consejo de Estado notifica a la opinión pública
que el Partido MIRA recupera las tres curules en el Senado de la República,
producto de la demanda interpuesta al proceso electoral del año anterior, donde
argumentamos irregularidades en los escrutinios de las elecciones legislativas.
A pesar de ser merecedores de una significativa indemnización por el daño
causado, las directivas del Partido tomaron la decisión de renunciar a la misma
y lograr una reparación simbólica reflejada en una reforma electoral que
beneficiara al país.</p></p>",1
