id,created_at,edited_at,nombres,entidad_id,cargo_id,old_id,imagen
5446,2012-06-01 22:40:18.906493,2013-12-05 18:57:01.953531,Diego Ramos,505,119,NA,imgs/citados/DIEGO-RAMOS-NUEVA-FOTO-copia.jpg
5243,2011-09-01 21:17:14.629373,2013-12-05 18:58:09.668136,Juan Carlos León Solano,1315,119,NA,imgs/citados/2.jpg
3941,2010-04-23 18:28:06.928934,2013-12-05 18:58:52.702339,Marco Antonio Pineda,NA,119,NA,NA
5557,2012-10-12 19:46:27.820035,2013-12-05 18:59:39.692547,Ronald Javier Angulo Caicedo,1437,119,NA,imgs/citados/Ronald_Javier_Angulo_Caicedo.jpg
5760,2014-04-03 19:23:48.075428,2017-06-06 16:30:22.657486,Diego Molano Vega,604,13,NA,imgs/citados/DiegoMolanoVegaQQ_01_1.jpg
2690,2010-03-15 06:14:14.476220,2017-06-06 18:23:13.301519,NA,1,13,NA,NA
5117,2011-03-31 16:28:27.195234,2013-12-05 19:16:37.775790,Representantes,1231,282,NA,imgs/citados/colombia__acnur200.gif
3843,2010-04-16 20:23:45.879894,2013-12-05 19:20:53.901231,Diego Molano Aponte,553,147,NA,imgs/citados/foto3.jpg
3750,2010-04-09 16:47:29.530883,2013-12-05 19:26:28.038500,María Eugenia Riascos Rodríguez,414,119,NA,imgs/citados/Eugenia_Riascos.jpg
3848,2010-04-16 21:08:11.189693,2013-12-05 19:26:34.849039,Ramiro Suárez,414,119,NA,imgs/citados/a6d57afc62e6e1f80d2a2213a42b317f.jpg
1312,2010-03-15 06:13:56.504990,2013-12-05 19:29:34.450457,NA,343,119,NA,NA
5251,2011-09-01 22:32:06.035343,2013-12-05 19:30:13.305303,Rubén Darío Bedoya Otálvaro,1262,119,NA,imgs/citados/1Bedoya_Otalvaro_Ruben_Dario_Alcalde_La_Ceja_es_Gente_Honesta.jpg
5828,2014-08-15 11:47:00.696957,2017-06-02 20:54:48.295998,Agrawal Praven Kumar,1545,147,NA,imgs/citados/Agrawal_Praven_Kumar.png
495,2010-03-15 06:13:44.486077,2013-12-05 19:32:26.373959,NA,504,119,NA,NA
920,2010-03-15 06:13:51.106990,2013-12-05 19:32:31.432704,NA,504,119,NA,NA
4637,2010-07-08 17:33:12.996187,2013-12-05 19:39:12.213230,Jaime Castro,18,161,NA,imgs/citados/Jaime_Castro.jpg
2648,2010-03-15 06:14:13.954325,2017-06-06 18:26:30.265635,NA,1,13,NA,NA
5810,2014-08-12 12:27:31.161187,2017-06-06 18:57:12.929454,Gabriel Vallejo López,1351,13,NA,imgs/citados/2fb12c81.jpg
5775,2014-04-21 07:38:10.683420,2017-06-02 20:55:14.061126,Gustavo Lenis,17,147,NA,imgs/citados/Gustavo_Lenis.png
5748,2014-03-28 10:57:12.670832,2014-03-28 10:57:12.670861,Guillermo Enrique Grosso Sandoval,478,507,NA,NA
5752,2014-04-01 17:24:21.766583,2014-04-01 17:24:21.766607,Representante,1508,NA,NA,NA
5753,2014-04-01 17:25:56.056914,2014-04-01 17:25:56.056945,Representante,1509,NA,NA,NA
5754,2014-04-01 17:26:41.897317,2014-04-01 17:26:41.897341,Directores,1510,NA,NA,NA
5755,2014-04-01 17:33:31.070457,2014-04-01 17:33:31.070489,Representantes,1511,NA,NA,NA
5756,2014-04-01 17:34:25.259678,2014-04-01 17:34:25.259703,Representantes,1512,NA,NA,NA
5763,2014-04-03 20:08:37.329192,2015-02-05 13:09:22.905543,David Luna Sánchez,1517,229,NA,imgs/citados/David_Luna_Sanchez.png
5817,2014-08-12 12:37:34.507077,2017-06-05 18:11:23.552518,Santiago Rojas Arroyo,111,147,NA,imgs/citados/Santiago_Rojas_Arroyo.png
5812,2014-08-12 12:33:45.273216,2017-06-06 18:57:51.698904,Tomás González Estrada,1,13,NA,imgs/citados/Tomas_Gonzalez_Estrada.png
5709,2013-09-24 15:53:53.616602,2015-04-07 19:36:34.657210,Dionisio Vélez Trujillo,123,119,NA,imgs/citados/CXFVJP_E_400x4001.jpeg
5230,2011-08-19 20:13:20.776547,2017-06-06 18:58:47.298676,Germán Vargas Lleras,1304,13,NA,imgs/citados/Vargas-Lleras1.jpg
5750,2014-04-01 17:16:52.021580,2015-02-05 13:11:16.997352,Germán Chica,265,472,NA,imgs/citados/German_Chica.png
5823,2014-08-14 16:16:32.634518,2017-06-05 18:12:00.203456,Mauricio Albarracín,1542,147,NA,imgs/citados/Mauricio_Albarracin.png
5818,2014-08-12 12:39:37.046928,2017-06-05 18:12:04.606315,Tatyana Orozco de la Cruz,1362,147,NA,imgs/citados/Tatyana_Orozco_de_la_Cruz.png
5758,2014-04-03 18:13:08.478728,2017-06-07 18:52:10.364374,Bruce Mac Master,245,55,NA,imgs/citados/junta_031.jpg
5820,2014-08-12 12:43:08.927599,2017-06-05 18:12:08.643197,Yaneth Giha Tovar,95,147,NA,imgs/citados/Yaneth_Giha_Tovar.jpg
5798,2014-07-31 16:37:47.433048,2017-06-05 18:12:54.996669,Saúl Torres,122,147,NA,NA
5777,2014-04-25 18:03:06.082964,2014-04-25 18:03:06.083024,Representante,1525,NA,NA,NA
5783,2014-05-26 01:00:40.988925,2017-06-07 19:43:50.464306,Cesar Barrera Ávila,1411,55,NA,NA
5770,2014-04-08 16:04:46.938842,2017-06-07 20:47:52.588989,Representantes,546,NA,NA,NA
5757,2014-04-03 17:57:29.884375,2017-06-05 18:21:31.742678,Rodolfo Palomino López,8,147,NA,imgs/citados/Rodolfo_Palomino.png
5790,2014-06-03 06:44:46.856722,2014-06-03 06:44:46.856780,Representantes,1532,NA,NA,NA
5791,2014-06-03 06:45:11.324531,2014-06-03 06:45:11.324588,Representantes,1533,NA,NA,NA
5367,2012-05-04 17:13:28.880278,2017-06-08 15:13:48.084592,Fabián Sanabria Sánchez,574,147,NA,imgs/citados/microsThumb.jpg
5826,2014-08-15 09:43:14.031886,2017-06-05 18:22:32.186589,Juan Antonio Nieto Escalante,157,147,NA,imgs/citados/Juan_Antonio_Nieto_Escalante.png
5827,2014-08-15 09:47:40.524593,2017-06-08 15:15:37.852920,Cristina Plazas,35,147,NA,imgs/citados/Cristina_Plazas.png
5838,2014-08-17 21:31:55.727224,2014-08-17 21:31:55.727252,NA,NA,NA,NA,NA
5778,2014-05-09 00:18:29.786399,2017-06-08 15:20:03.043335,Rey Ariel Borbón,253,240,NA,imgs/citados/descarga_5.jpg
5825,2014-08-14 16:20:19.363747,2017-06-05 18:24:42.964805,Pedro Julio Pardo,1544,147,NA,imgs/citados/Pedro_Julio_Pardo.png
5833,2014-08-17 20:29:17.511330,2015-02-05 12:51:43.624131,Alberto Boada Ortiz,82,513,NA,imgs/citados/Alberto_Boada_Ortiz.png
5824,2014-08-14 16:18:19.808497,2017-06-05 18:25:31.387512,Wilson Castañeda,1543,147,NA,imgs/citados/caribe_afirmativo.jpg
5747,2014-03-28 10:44:19.362987,2017-06-05 18:26:41.820386,Carlos Andres Castañeda Orjuela,1506,147,NA,imgs/citados/descarga.jpg
5759,2014-04-03 19:23:15.680323,2017-06-05 18:27:29.815987,Oscar León Suarez,1514,147,NA,imgs/citados/Oscar_Leon_Suarez.png
5816,2014-08-12 12:36:22.121972,2017-06-08 16:01:26.152014,Alfonso Prada Gil,65,147,NA,imgs/citados/borrar_3.png
5767,2014-04-08 15:58:54.378254,2017-06-08 16:23:07.151787,Representante,1505,269,NA,NA
5503,2012-09-03 13:42:42.709800,2017-06-08 19:57:38.324775,Alejandro Gaviria Uribe,1361,13,NA,imgs/citados/alejandro-gaviria1.png
5769,2014-04-08 16:03:21.451580,2017-06-08 20:23:18.749071,Sindicato de Trabajadores,246,NA,NA,NA
5800,2014-08-01 15:51:53.404438,2015-04-07 19:38:24.043595,Humberto de la Calle Lombana,1538,180,NA,imgs/citados/11050276_10153304667215962_9171110497598618266_n1.jpg
5761,2014-04-03 20:02:05.158946,2017-05-26 20:35:37.764697,Bartolo Valencia,416,119,NA,imgs/citados/Bartolo_Valencia.png
5834,2014-08-17 21:00:28.646664,2017-05-26 20:38:29.991889,Mauricio Jaramillo Cabrera,1547,119,NA,imgs/citados/Mauricio_Jaramillo_Cabrera.png
5831,2014-08-17 20:26:41.572794,2017-05-26 20:41:33.434098,Adolfo Meisel,82,512,NA,imgs/citados/Adolfo_Meisel.png
5829,2014-08-17 20:24:01.174161,2017-05-26 20:41:39.288897,Cesar Vallejo Mejí,82,512,NA,imgs/citados/Cesar_Vallejo_Mejia.png
5830,2014-08-17 20:25:23.436602,2017-05-26 20:41:43.899252,Juan Pablo Zárate,82,512,NA,imgs/citados/Juan_Pablo_Zarate.png
5772,2014-04-11 17:14:19.557235,2017-06-01 16:41:24.837784,Javier Hernández López,1360,215,NA,imgs/citados/Javier_Hernandez_Lopez.png
5746,2014-03-27 18:11:31.604697,2017-06-01 18:25:03.308606,NA,1505,269,NA,imgs/citados/71502_502647886452894_1361473521_n.jpg
5835,2014-08-17 21:03:51.533977,2017-06-05 19:06:25.977343,Sergio París Mendoz,435,172,NA,imgs/citados/Sergio_Paris_Mendoza.png
5605,2012-11-23 20:46:39.678508,2017-06-05 19:24:39.757579,Miriam Villegas Villegas,253,240,NA,imgs/citados/Miriam_Villegas_Villegas.png
5805,2014-08-08 15:59:53.657463,2017-06-01 20:01:31.291559,William Cárdenas Aldana,1541,55,NA,NA
5765,2014-04-04 16:34:44.007353,2017-06-06 15:10:57.500681,Iván Enrique Ramos Calderón,1518,55,NA,imgs/citados/images_2.jpg
5751,2014-04-01 17:21:00.964289,2017-06-06 15:15:08.182603,Presidente,1507,55,NA,NA
4054,2010-05-19 19:45:11.252495,2017-06-06 15:19:01.945208,Juan Manuel Díaz Granados,1401,55,NA,imgs/citados/JMDG.jpg
3768,2010-04-09 20:23:34.069669,2017-06-06 15:19:05.825638,Jorge Hernán Uribe Calle,1386,55,NA,NA
4420,2010-06-16 21:03:35.766855,2017-06-06 15:23:20.129765,Edgar Reina Echeverry,1401,55,NA,NA
1402,2010-03-15 06:13:57.802826,2017-06-06 20:44:35.591999,NA,244,13,NA,NA
5868,2014-09-19 18:51:17.066266,2017-06-07 19:47:46.216540,Beatriz Quiñones Cely,1423,369,NA,imgs/citados/descarga_16.jpg
5793,2014-06-03 12:13:26.897379,2017-06-06 17:06:04.924692,Luis Felipe Henao,1346,13,NA,imgs/citados/Luis_Felipe_Henao_Cardona1.png
5869,2014-09-19 18:52:16.967617,2017-06-07 19:47:55.071394,Claudia Núñez Duarte,1423,369,NA,imgs/citados/descarga_17.jpg
5799,2014-08-01 10:54:00.315027,2017-06-06 18:04:27.957364,Luz Helena Sarmiento Villamiza,1351,13,NA,imgs/citados/Luz_Helena_Sarmiento.png
5801,2014-08-06 10:57:25.657658,2015-02-05 13:01:28.382872,Juan Sebastián López,1539,280,NA,imgs/citados/Juan_Sebastian_Lopez.png
5870,2014-09-19 18:53:17.834342,2017-06-07 19:48:17.699882,Olga Castaño Martínez,1423,369,NA,imgs/citados/descarga_18.jpg
3002,2010-03-15 06:14:18.442175,2017-06-06 18:23:37.873543,NA,1,13,NA,NA
1714,2010-03-15 06:14:02.191279,2017-06-06 18:24:43.184579,NA,1,13,NA,NA
5802,2014-08-06 17:17:22.801840,2017-06-07 21:00:59.276215,Pedro Octavio Munar Cadena,89,510,NA,imgs/citados/Pedro_Octavio_Munar.png
5792,2014-06-03 07:38:01.444703,2015-02-05 13:03:35.259722,Carlos Andrés Perez Galindo,1534,203,NA,imgs/citados/Carlos_Andres_Perez_Galindo.png
5797,2014-07-31 16:36:11.567008,2017-06-02 20:55:36.709461,María del Pilar Bahamón,1537,147,NA,imgs/citados/Maria_del_Pilar_Bahamon.png
5786,2014-05-26 02:16:22.157919,2015-02-05 13:04:27.705900,José Octaviano Rivera Moncada,1150,85,NA,imgs/citados/Jose_Octaviano_Rivera.png
5785,2014-05-26 02:14:44.710602,2015-02-05 13:04:39.613715,Sergio Andrés Espinosa Flórez,778,85,NA,imgs/citados/Sergio_Andres_Espinosa.png
5900,2014-10-24 20:19:55.194471,2017-06-05 18:14:35.980734,Astrid Salamanca Rahín,1574,147,NA,imgs/citados/Astrid_Salamanca.png
5780,2014-05-19 02:02:11.769424,2015-02-05 13:05:41.491051,Jairo Alfredo Fernández Quessep,1527,119,NA,imgs/citados/Jairo_Alfredo_Fernandez.png
5779,2014-05-19 02:00:03.162625,2015-02-05 13:05:54.826369,Carlos Eduardo Correa Escaf,1526,119,NA,imgs/citados/Carlos_Eduardo_Correa.png
5807,2014-08-12 12:24:18.689410,2017-06-08 14:13:36.112559,Simón Gaviria Muñoz,24,147,NA,imgs/citados/Simon_Gaviria.png
5510,2012-09-07 13:36:52.290923,2017-06-05 18:50:39.261291,Jorge Alberto Uribe,3,163,NA,imgs/citados/Jorge_Alberto_Uribe.jpg
5766,2014-04-04 16:38:01.811050,2015-02-05 13:08:32.131165,Martha Lucía Villegas,1518,508,NA,imgs/citados/Martha_Lucia_Villegas.png
5839,2014-08-22 10:32:56.329502,2014-08-22 10:32:56.329537,Carlos Umaña,44,416,NA,imgs/citados/descarga_1_5.jpg
746,2010-03-15 06:13:48.212790,2017-06-05 18:52:27.243805,NA,55,6,NA,NA
5858,2014-09-12 16:49:31.844243,2014-09-12 16:49:31.844276,Uldarico Peña,1556,515,NA,imgs/citados/descarga_2_3.jpg
5859,2014-09-12 16:51:39.564757,2014-09-12 16:51:39.564790,Camilo Aparicio,1557,183,NA,NA
5806,2014-08-12 12:23:17.580473,2017-06-06 18:57:21.291459,Juan Fernando Cristo Bustos,1304,13,NA,imgs/citados/JuanFernandoCristo1.jpg
5888,2014-10-06 21:21:31.599471,2014-10-06 21:21:31.599500,José Harvey Hurtado,NA,522,NA,imgs/citados/IMG_0274.JPG
5895,2014-10-17 19:59:02.303347,2014-10-17 19:59:02.303376,Felipe Jaramillo Samper,NA,NA,NA,NA
5904,2014-10-27 15:25:45.587185,2014-10-27 15:25:45.587215,Vicente Periñan  Petro,1577,203,NA,imgs/citados/descarga_6_1.jpg
5811,2014-08-12 12:33:08.013295,2017-06-06 18:57:56.107331,Natalia Abello Vives,14,13,NA,imgs/citados/gn201410031128501.jpg
5874,2014-09-26 14:47:46.093952,2017-06-05 18:57:51.540885,Mariela Vergara,1564,172,NA,imgs/citados/descarga_2_4.jpg
5862,2014-09-18 17:39:09.710329,2015-01-23 15:18:47.397310,Martha Fandiño Lozano,1559,517,NA,imgs/citados/bannerleft_top.jpg
5875,2014-09-26 14:51:54.223945,2017-06-05 18:58:34.516674,Katrizza Morelli Aroca,1565,172,NA,imgs/citados/Katrizza_Morelli.png
1343,2010-03-15 06:13:56.885325,2017-06-05 19:26:54.002424,NA,82,240,NA,NA
5905,2014-10-27 15:28:47.486344,2015-02-03 14:25:23.701758,Ruthber Escorcia Caballero,1578,203,NA,imgs/citados/Ruthber_Escorcia_Caballero.png
5903,2014-10-27 15:24:19.637512,2015-02-03 14:27:23.866041,Carlos Arturo Robles Julio,1576,203,NA,imgs/citados/Carlos_Arturo_Robles.png
5902,2014-10-27 15:22:38.305280,2015-02-03 14:27:51.970876,Jesualdo Hernández Mieles,1575,203,NA,imgs/citados/Jesualdo_Hernandez.png
5809,2014-08-12 12:25:59.475405,2017-06-06 19:26:35.111810,Cecilia Álvarez Correa,6,13,NA,imgs/citados/images_4_331.jpg
5796,2014-07-28 14:28:33.490219,2017-06-06 14:58:43.619789,Dagoberto Poveda,1536,55,NA,imgs/citados/Dagoberto_Poveda.png
5894,2014-10-17 17:21:40.007368,2015-02-03 14:30:45.270020,Carlos Mario Mejía,1572,352,NA,imgs/citados/Carlos_Mejia_Munera.png
5891,2014-10-17 15:33:42.704808,2015-02-03 14:31:48.347653,Jaime Alfonso Lasprilla Villamizar,11,171,NA,imgs/citados/Jaime_Alfonso_Lasprilla.png
5789,2014-05-26 02:21:21.388962,2017-06-06 15:00:34.930989,Jorge Bendeck Olivella,1032,55,NA,imgs/citados/Jorge_Bendeck_Olivella.png
5883,2014-10-03 15:49:57.881757,2015-02-03 14:33:37.281472,Oscar Adolfo Naranjo Trujillo,1570,521,NA,imgs/citados/Oscar_Naranjo.png
5880,2014-09-26 16:52:49.248522,2015-02-03 14:34:08.122647,Leonardo Arbeláez Lamuz,44,520,NA,imgs/citados/Leonardo_Arbelaez.png
5892,2014-10-17 15:35:22.005201,2017-06-08 14:19:13.782975,Guillermo Arturo Suárez Ferreira,11,523,NA,imgs/citados/Guillermo_Arturo_Suarez.png
5768,2014-04-08 16:02:19.645469,2017-06-08 14:41:17.313515,Felipe Negret Mosquera,1494,509,NA,imgs/citados/Felipe_Negret_Mosquera.png
5877,2014-09-26 16:48:29.841679,2017-06-06 15:57:30.659589,Natalia  Gutiérrez Jaramillo,1339,55,NA,imgs/citados/Natalia_Gutierrez_Jaramillo.png
5871,2014-09-26 14:19:05.145998,2015-02-03 14:36:01.370333,Manuel Silva,1562,143,NA,imgs/citados/Manuel_Silva.jpg
5879,2014-09-26 16:51:38.812355,2017-06-06 15:58:41.035773,Santiago Angel Urdinola,1567,55,NA,imgs/citados/Santiago_Angel_Urdinola.png
5788,2014-05-26 02:19:34.546699,2017-06-01 16:21:31.927022,Luis Fernando Arias,202,134,NA,imgs/citados/Luis_Fernando_Arias.png
5787,2014-05-26 02:17:35.840816,2017-06-08 14:55:48.193182,José Facundo Castillo Cisnero,637,85,NA,imgs/citados/Jose_Facundo_Castillo.png
3844,2010-04-16 20:45:01.601396,2017-06-08 15:03:20.313177,William Villamizar Laguado,395,85,NA,imgs/citados/gobernahojadevida.jpg
5896,2014-10-20 15:42:49.083638,2017-06-01 16:55:19.433676,Carolina Soto Losada,2,214,NA,imgs/citados/Carolina_Soto_Losada.png
5795,2014-07-28 14:06:19.549748,2017-06-08 15:15:56.142372,Gabriel Vallejo,35,147,NA,imgs/citados/Gabriel_Vallejo.png
5889,2014-10-06 21:24:00.007758,2017-06-01 18:17:41.811316,Omar Jesús Cantillo,1431,364,NA,imgs/citados/Omar_Jesus_Cantillo.png
5908,2014-10-30 15:57:54.243768,2017-06-01 18:29:56.702690,César Augusto Rodríguez,543,202,NA,imgs/citados/Cesar_Rodriguez.png
5803,2014-08-08 09:40:34.681376,2017-06-08 15:33:12.387137,Felipe Rodriguez Laguens,27,147,NA,imgs/citados/Felipe_Rodriguez_Laguens.png
5882,2014-09-30 15:29:26.958392,2017-06-08 15:48:42.624450,Juan Manuel Nossa,1569,196,NA,imgs/citados/descarga_1_11.jpg
5872,2014-09-26 14:21:16.396254,2017-06-08 16:00:19.567852,Hugo Zarrate,1141,387,NA,imgs/citados/Hugo_Zarate.png
5906,2014-10-27 15:32:00.126995,2017-06-08 16:28:48.241580,Alba Manuela Durango Villadiego,479,203,NA,imgs/citados/Alba_Durango.png
5881,2014-09-30 15:27:06.224469,2017-06-08 19:52:30.761363,Adriana Moreno Chávez,1568,476,NA,imgs/citados/Adriana_Moreno.png
6245,2016-11-21 18:21:51.938847,2017-06-02 21:08:22.226215,Doris Patricia Reyes Garzón,1735,147,NA,NA
5876,2014-09-26 16:46:47.800563,2017-06-08 20:20:07.587989,Javier Betancourt Valle,257,55,NA,imgs/citados/Javier_Betancourt_Valle.png
5773,2014-04-11 17:41:58.524353,2017-06-08 20:20:10.906472,Javier Betancourt Valle,257,55,NA,imgs/citados/Javier_Betancourt_Valle_1.png
5782,2014-05-26 00:58:51.469646,2017-06-01 20:02:59.080307,Adriana Barragán López,1529,55,NA,imgs/citados/Adriana_Barragan_Lopez.png
5804,2014-08-08 15:57:38.909320,2017-06-01 20:03:41.546306,Andrés Santamaría Garrido,1378,55,NA,imgs/citados/Andres_Santamaria_Garrido.png
5907,2014-10-30 15:53:56.197850,2017-06-01 20:04:00.676075,Carlos Alberto Vargas,1580,55,NA,imgs/citados/Carlos_Alberto_Vargas.png
5873,2014-09-26 14:22:46.638196,2017-06-01 21:03:36.402055,Diego Ardila,455,248,NA,imgs/citados/Diego_Ardila.png
4672,2010-07-09 21:27:48.488088,2017-06-06 20:50:58.346874,NA,390,85,NA,NA
5864,2014-09-18 20:16:33.452845,2015-02-03 14:38:30.263032,Camilo Uribe,1560,518,NA,imgs/citados/Camilo_Uribe_Granja.png
5922,2014-11-25 20:01:20.295670,2017-06-07 20:58:03.242260,Cecilia Lorena Barraza,116,134,NA,imgs/citados/Cecilia_Lorena_Barraza.png
5840,2014-08-22 14:28:36.605168,2017-06-07 21:00:24.445405,Francisco Javier Ricaurte Gómez,89,55,NA,imgs/citados/Francisco_Javier_Ricaurte.png
5860,2014-09-12 16:54:41.863453,2015-02-03 14:39:37.866510,Gonzalo Araujo,1558,516,NA,imgs/citados/Gonzalo_Araujo.jpg
5885,2014-10-03 16:08:12.647418,2017-06-07 21:09:14.450600,Carlos Alberto Cuellar Medina,174,389,NA,imgs/citados/Carlos_Cuellar.png
5857,2014-09-12 16:32:06.631597,2017-06-07 21:11:31.187422,Julio César Aguilera Wilches,51,147,NA,imgs/citados/Julio_Cesar_Aguilera.png
5854,2014-09-05 12:24:40.632496,2015-02-03 14:41:22.576121,Faihan Alfayez Chaljub,1517,482,NA,imgs/citados/Faihan_Alfayez.png
5916,2014-11-14 17:10:57.997336,2017-06-08 13:56:26.265820,Luis Alejandro Pedraza Becerra,527,55,NA,imgs/citados/Luis_Alejandro_Pedraza.jpg
5843,2014-08-27 11:46:31.441838,2017-06-08 14:13:32.807416,Paula Ximena Acosta Márquez,24,147,NA,imgs/citados/Paula_Ximena_Acsota.png
5851,2014-09-05 09:54:36.119293,2015-02-03 14:42:16.770637,Alfonso Campo Martinez,1553,196,NA,imgs/citados/Alfonso_Campos.png
5866,2014-09-19 16:03:59.474640,2017-06-08 14:21:02.315811,Oscar Armando Pardo Aragón.,210,240,NA,imgs/citados/Oscar_Armando_Pardo.png
5848,2014-09-05 09:40:39.512642,2015-02-03 14:43:32.041524,Benjamin Payares Ortiz,216,514,NA,imgs/citados/Benjamin_Payares.png
5912,2014-11-05 18:19:34.818684,2017-06-08 14:33:36.782594,Leonardo Villar,251,147,NA,imgs/citados/Leonardo_Villar.jpg
5822,2014-08-14 11:51:46.856602,2017-06-08 14:51:29.719816,Juan Pablo Rodríguez Barragán,149,126,NA,imgs/citados/Juan_Pablo_Rodriguez_Barragan.png
5853,2014-09-05 10:33:11.381441,2017-06-08 15:18:42.976753,Patricia Martinez Barrios,94,147,NA,imgs/citados/Patricia_Martinez_Barrios.png
5844,2014-08-29 08:47:16.870974,2017-06-08 15:26:12.441319,Jhon Alejandro Murillo,122,147,NA,imgs/citados/John_Alejandro_Murillo.png
5913,2014-11-13 21:53:21.262718,2017-06-08 16:24:37.883737,Luis Edmundo Suárez Soto,989,147,NA,imgs/citados/Luis_Edmundo_Suarez.jpg
5938,2015-02-24 15:33:07.107961,2017-06-08 16:27:54.608551,Diego Fernando Mora,1500,147,NA,imgs/citados/descarga_2_12.jpg
5847,2014-09-01 10:21:35.896221,2017-06-08 21:04:00.415291,Liliana Caballero Durán.,101,147,NA,imgs/citados/Liliana_Caballero_Duran_1.png
5878,2014-09-26 16:50:51.314082,2017-08-23 15:20:04.177153,Francisco Lloreda  Mera,156,147,NA,imgs/citados/Francisco_Lloreda.png
5865,2014-09-18 20:25:43.974370,2015-05-11 14:20:47.291023,María Cristina Hurtado Saénz,87,519,NA,imgs/citados/descarga_41.jpg
5911,2014-11-05 15:38:45.245490,2014-11-05 15:38:45.245549,Carlos Alberto Ortíz Pacheco,1583,526,NA,imgs/citados/descarga_1_15.jpg
5917,2014-11-19 21:01:19.506585,2014-11-19 21:01:19.506659,Harold Mosquera Rivas,1587,202,NA,imgs/citados/descarga_26.jpg
5836,2014-08-17 21:06:28.428701,2017-06-02 20:15:16.390969,Ramiro Márquez Ramírez,190,147,NA,imgs/citados/Ramiro_Marquez_Ramirez.png
5927,2014-12-05 18:43:47.051079,2015-02-03 14:15:07.207060,Oscar Gutiérrez,1595,472,NA,imgs/citados/Oscar_Gutierrez._Dignidad_agropecuaria.jpg
5855,2014-09-11 18:22:18.974284,2017-06-02 20:15:19.411099,Ricardo Alberto Restrepo Londoño,1555,147,NA,imgs/citados/Ricardo_Alberto_Restrepo.png
5852,2014-09-05 10:31:17.484658,2017-06-02 20:53:24.347535,María Cristina Trujillo de Muñoz,1554,147,NA,imgs/citados/Maria_Cristina_Trujillo.jpg
5925,2014-12-05 18:41:12.831744,2017-06-02 20:56:36.206711,Juan José Echavarría,1593,147,NA,imgs/citados/Juan_Jose_Echavarria..jpg
5915,2014-11-13 22:03:57.689119,2015-02-03 14:22:55.663820,Rodrigo Ardila Vargas,1136,527,NA,imgs/citados/Rodrigo_Ardila_Vargas.jpg
5901,2014-10-27 15:18:26.279119,2015-02-03 14:28:23.023957,Ana Sofía Mesa de  Cuervo,682,203,NA,imgs/citados/Ana_Sofia_Mesa_de_Cuervo.png
5920,2014-11-21 20:56:54.963992,2017-06-02 20:58:35.297166,Jorge Gonzalez Marrugo.,1590,147,NA,imgs/citados/Jorge_Gonzalez_Marrugo.jpg
5884,2014-10-03 16:06:46.154928,2015-02-03 14:33:21.898039,Fernando Iregui Mejía,1418,147,NA,imgs/citados/Fernando_Iregui_Mejia.png
5832,2014-08-17 20:27:46.686735,2015-02-05 12:52:00.170003,Ana Fernanda Maiguashca,82,512,NA,imgs/citados/Ana_Fernanda_Maiguashca.png
5919,2014-11-21 20:53:53.799476,2017-06-02 20:58:39.397084,Martha Rodríguez Otálora,1589,147,NA,imgs/citados/Martha_Rodriguez_Otalora.jpg
5856,2014-09-11 21:11:18.132196,2017-06-02 21:05:13.335120,Mauricio Perfetti del Corral,297,147,NA,imgs/citados/Mauricio_Perfetti_del_Corral.png
5923,2014-11-28 16:49:23.819891,2017-06-05 18:14:40.467906,Carlos Alberto García Montes,27,147,NA,imgs/citados/Carlos_Alberto_Garcia_Montes.png
5910,2014-11-05 15:31:01.891957,2017-06-05 18:15:34.777060,Hernando Guerrero Guio,1582,147,NA,imgs/citados/descarga_24.jpg
5781,2014-05-19 02:04:53.408474,2017-05-26 20:56:02.207417,Jorge Luis Ramírez Aragón,1528,126,NA,imgs/citados/Jorge_Luis_Ramirez_Aragon.png
5863,2014-09-18 20:14:52.278305,2017-06-05 18:26:34.130688,Blanca Elvira Cajigas de Acosta,181,147,NA,imgs/citados/Blanca_Elvira_Cajigas.png
5771,2014-04-11 16:09:43.604491,2017-06-01 17:07:31.592057,María del Pilar González Moreno,40,109,NA,imgs/citados/Maria_del_Pilar_Gonzalez_Moreno.png
5886,2014-10-06 21:17:42.744682,2017-06-01 18:10:15.637579,Gabriel Osvaldo Albarracín Díaz,56,109,NA,imgs/citados/Gabriel_Osvaldo_Albarracin.png
5914,2014-11-13 21:58:01.473483,2017-06-01 18:17:02.490958,Alfonso Vargas Colmenares,1585,364,NA,imgs/citados/sergiovargascolmenares.jpg
5921,2014-11-21 20:58:07.224566,2017-06-01 18:20:54.497658,Ana Lucía Dugand Ocampo,1591,264,NA,imgs/citados/descarga_5_4.jpg
5926,2014-12-05 18:42:42.310051,2017-06-01 18:25:35.267323,Orlando Beltrán,1594,269,NA,imgs/citados/Orlando_Beltran._Dignidad_cafetera.jpg
5918,2014-11-19 21:07:01.571411,2017-06-01 18:30:01.608404,Franklin Moreno Millán,1588,202,NA,imgs/citados/descarga_1_17.jpg
5845,2014-08-29 12:00:18.467002,2017-06-05 18:36:10.317291,María Constanza García,602,147,NA,imgs/citados/Maria_Constanza_Garcia_1.png
5909,2014-10-30 19:40:38.656885,2017-06-05 18:37:06.075564,Sergio Bueno Aguirre,1581,147,NA,imgs/citados/Sergio_Bueno_Aguirre.png
5841,2014-08-22 14:32:04.407071,2017-06-05 18:40:45.711482,Celinea Orostegui de Jiménez,1548,147,NA,imgs/citados/Celinea_Orostegui.png
